	Game_id	PBP_description	sec_remaining	home_score	away_score	home_points_scored	away_points_scored	home_poss	turnover
0	400609058.0	Jump Ball won by Virginia	1200.0	0.0	0.0	0.0	0.0	0.0	0.0
1	400609058.0	Anthony Gill missed Layup.	1177.0	0.0	0.0	0.0	0.0	0.0	0.0
2	400609058.0	Greg Lewis Block.	1177.0	0.0	0.0	0.0	0.0	1.0	0.0
3	400609058.0	Darion Atkins Offensive Rebound.	1177.0	0.0	0.0	0.0	0.0	0.0	0.0
4	400609058.0	Darion Atkins made Jumper.	1167.0	0.0	2.0	0.0	2.0	0.0	0.0
5	400609058.0	Kadeem Jack missed Jumper.	1147.0	0.0	2.0	0.0	0.0	1.0	0.0
6	400609058.0	Darion Atkins Block.	1147.0	0.0	2.0	0.0	0.0	0.0	0.0
7	400609058.0	Anthony Gill Defensive Rebound.	1147.0	0.0	2.0	0.0	0.0	0.0	0.0
8	400609058.0	Malcolm Brogdon missed Jumper.	1121.0	0.0	2.0	0.0	0.0	0.0	0.0
9	400609058.0	Anthony Gill Offensive Rebound.	1121.0	0.0	2.0	0.0	0.0	0.0	0.0
10	400609058.0	Malcolm Brogdon missed Layup.	1099.0	0.0	2.0	0.0	0.0	0.0	0.0
11	400609058.0	Greg Lewis Block.	1099.0	0.0	2.0	0.0	0.0	1.0	0.0
12	400609058.0	Greg Lewis Defensive Rebound.	1099.0	0.0	2.0	0.0	0.0	1.0	0.0
13	400609058.0	Junior Etou missed Jumper.	1065.0	0.0	2.0	0.0	0.0	1.0	0.0
14	400609058.0	Darion Atkins Defensive Rebound.	1065.0	0.0	2.0	0.0	0.0	0.0	0.0
15	400609058.0	Justin Anderson made Dunk.	1032.0	0.0	4.0	0.0	2.0	0.0	0.0
16	400609058.0	Mike Williams missed Three Point Jumper.	1014.0	0.0	4.0	0.0	0.0	1.0	0.0
17	400609058.0	Darion Atkins Defensive Rebound.	1014.0	0.0	4.0	0.0	0.0	0.0	0.0
18	400609058.0	Anthony Gill Turnover.	999.0	0.0	4.0	0.0	0.0	0.0	1.0
19	400609058.0	Kadeem Jack made Layup.	991.0	2.0	4.0	2.0	0.0	1.0	0.0
20	400609058.0	Justin Anderson missed Layup.	961.0	2.0	4.0	0.0	0.0	0.0	0.0
21	400609058.0	Greg Lewis Block.	961.0	2.0	4.0	0.0	0.0	1.0	0.0
22	400609058.0	Greg Lewis Defensive Rebound.	961.0	2.0	4.0	0.0	0.0	1.0	0.0
23	400609058.0	Kadeem Jack Turnover.	947.0	2.0	4.0	0.0	0.0	1.0	1.0
24	400609058.0	Anthony Gill Steal.	947.0	2.0	4.0	0.0	0.0	0.0	0.0
25	400609058.0	Malcolm Brogdon Turnover.	947.0	2.0	4.0	0.0	0.0	0.0	1.0
26	400609058.0	Myles Mack Steal.	947.0	2.0	4.0	0.0	0.0	1.0	0.0
27	400609058.0	Foul on Anthony Gill.	943.0	2.0	4.0	0.0	0.0	0.0	0.0
28	400609058.0	 Official TV Timeout	943.0	2.0	4.0	0.0	0.0	0.0	0.0
29	400609058.0	Myles Mack missed Three Point Jumper.	935.0	2.0	4.0	0.0	0.0	1.0	0.0
30	400609058.0	Mike Tobey Defensive Rebound.	935.0	2.0	4.0	0.0	0.0	0.0	0.0
31	400609058.0	Mike Tobey made Layup. Assisted by Darion Atkins.	920.0	2.0	6.0	0.0	2.0	0.0	0.0
32	400609058.0	Rutgers  Turnover.	881.0	2.0	6.0	0.0	0.0	1.0	1.0
33	400609058.0	Justin Anderson missed Jumper.	860.0	2.0	6.0	0.0	0.0	0.0	0.0
34	400609058.0	Virginia Offensive Rebound.	859.0	2.0	6.0	0.0	0.0	0.0	0.0
35	400609058.0	Malcolm Brogdon missed Three Point Jumper.	856.0	2.0	6.0	0.0	0.0	0.0	0.0
36	400609058.0	Junior Etou Defensive Rebound.	856.0	2.0	6.0	0.0	0.0	1.0	0.0
37	400609058.0	Foul on Marial Shayok.	843.0	2.0	6.0	0.0	0.0	0.0	0.0
38	400609058.0	Greg Lewis made Free Throw.	843.0	3.0	6.0	1.0	0.0	1.0	0.0
39	400609058.0	Greg Lewis missed Free Throw.	843.0	3.0	6.0	0.0	0.0	1.0	0.0
40	400609058.0	Rutgers Offensive Rebound.	843.0	3.0	6.0	0.0	0.0	1.0	0.0
41	400609058.0	Kadeem Jack missed Jumper.	836.0	3.0	6.0	0.0	0.0	1.0	0.0
42	400609058.0	Justin Anderson Defensive Rebound.	836.0	3.0	6.0	0.0	0.0	0.0	0.0
43	400609058.0	Malcolm Brogdon missed Layup.	817.0	3.0	6.0	0.0	0.0	0.0	0.0
44	400609058.0	Greg Lewis Block.	817.0	3.0	6.0	0.0	0.0	1.0	0.0
45	400609058.0	Kadeem Jack Defensive Rebound.	817.0	3.0	6.0	0.0	0.0	1.0	0.0
46	400609058.0	Kadeem Jack Turnover.	789.0	3.0	6.0	0.0	0.0	1.0	1.0
47	400609058.0	Darion Atkins Steal.	789.0	3.0	6.0	0.0	0.0	0.0	0.0
48	400609058.0	Justin Anderson made Dunk. Assisted by Malcolm Brogdon.	784.0	3.0	8.0	0.0	2.0	0.0	0.0
49	400609058.0	Greg Lewis Turnover.	770.0	3.0	8.0	0.0	0.0	1.0	1.0
50	400609058.0	Marial Shayok made Three Point Jumper. Assisted by London Perrantes.	755.0	3.0	11.0	0.0	3.0	0.0	0.0
51	400609058.0	Kerwin Okoro missed Three Point Jumper.	725.0	3.0	11.0	0.0	0.0	1.0	0.0
52	400609058.0	Evan Nolte Defensive Rebound.	725.0	3.0	11.0	0.0	0.0	0.0	0.0
53	400609058.0	Mike Tobey missed Jumper.	698.0	3.0	11.0	0.0	0.0	0.0	0.0
54	400609058.0	D.J. Foreman Defensive Rebound.	698.0	3.0	11.0	0.0	0.0	1.0	0.0
55	400609058.0	Greg Lewis missed Jumper.	670.0	3.0	11.0	0.0	0.0	1.0	0.0
56	400609058.0	Isaiah Wilkins Defensive Rebound.	670.0	3.0	11.0	0.0	0.0	0.0	0.0
57	400609058.0	Isaiah Wilkins Turnover.	652.0	3.0	11.0	0.0	0.0	0.0	1.0
58	400609058.0	 Official TV Timeout	652.0	3.0	11.0	0.0	0.0	0.0	0.0
59	400609058.0	Myles Mack missed Jumper.	619.0	3.0	11.0	0.0	0.0	1.0	0.0
60	400609058.0	Mike Tobey Defensive Rebound.	619.0	3.0	11.0	0.0	0.0	0.0	0.0
61	400609058.0	Isaiah Wilkins missed Layup.	609.0	3.0	11.0	0.0	0.0	0.0	0.0
62	400609058.0	Marial Shayok Offensive Rebound.	609.0	3.0	11.0	0.0	0.0	0.0	0.0
63	400609058.0	Marial Shayok missed Layup.	609.0	3.0	11.0	0.0	0.0	0.0	0.0
