	Game_id	PBP_description	sec_remaining	home_score	away_score	home_points_scored	away_points_scored	home_poss	turnover
0	400587825.0	Chris Jones made Jumper.	1184.0	2.0	0.0	0.0	0.0	1.0	0.0
1	400587825.0	L.G. Gill missed Three Point Jumper.	1164.0	2.0	0.0	0.0	0.0	0.0	0.0
2	400587825.0	Jeremiah Jones Offensive Rebound.	1164.0	2.0	0.0	0.0	0.0	0.0	0.0
3	400587825.0	Jeremiah Jones missed Three Point Jumper.	1153.0	2.0	0.0	0.0	0.0	0.0	0.0
4	400587825.0	Chris Jones Defensive Rebound.	1153.0	2.0	0.0	0.0	0.0	1.0	0.0
5	400587825.0	James Robinson Turnover.	1141.0	2.0	0.0	0.0	0.0	1.0	1.0
6	400587825.0	Jeremiah Jones Steal.	1137.0	2.0	0.0	0.0	0.0	0.0	0.0
7	400587825.0	Jeremiah Jones missed Layup.	1137.0	2.0	0.0	0.0	0.0	0.0	0.0
8	400587825.0	Chris Jones Block.	1137.0	2.0	0.0	0.0	0.0	1.0	0.0
9	400587825.0	Duquesne Offensive Rebound.	1137.0	2.0	0.0	0.0	0.0	0.0	0.0
10	400587825.0	Foul on Derrick Randall.	1132.0	2.0	0.0	0.0	0.0	1.0	0.0
11	400587825.0	TySean Powell made Jumper. Assisted by Micah Mason.	1125.0	2.0	2.0	0.0	2.0	0.0	0.0
12	400587825.0	Foul on L.G. Gill.	1106.0	2.0	2.0	0.0	0.0	0.0	0.0
13	400587825.0	Michael Young missed Free Throw.	1106.0	2.0	2.0	0.0	0.0	1.0	0.0
14	400587825.0	Pittsburgh Deadball Team Rebound.	1106.0	2.0	2.0	0.0	0.0	1.0	0.0
15	400587825.0	Michael Young made Free Throw.	1106.0	3.0	2.0	1.0	0.0	1.0	0.0
16	400587825.0	Micah Mason made Three Point Jumper. Assisted by L.G. Gill.	1085.0	3.0	5.0	0.0	3.0	0.0	0.0
17	400587825.0	Joseph Uchebo made Layup. Assisted by Chris Jones.	1060.0	5.0	5.0	2.0	0.0	1.0	0.0
18	400587825.0	L.G. Gill Turnover.	1044.0	5.0	5.0	0.0	0.0	0.0	1.0
19	400587825.0	Foul on L.G. Gill.	1044.0	5.0	5.0	0.0	0.0	0.0	0.0
20	400587825.0	James Robinson missed Three Point Jumper.	1021.0	5.0	5.0	0.0	0.0	1.0	0.0
21	400587825.0	Joseph Uchebo Offensive Rebound.	1021.0	5.0	5.0	0.0	0.0	1.0	0.0
22	400587825.0	Joseph Uchebo missed Layup.	1018.0	5.0	5.0	0.0	0.0	1.0	0.0
23	400587825.0	Joseph Uchebo Offensive Rebound.	1018.0	5.0	5.0	0.0	0.0	1.0	0.0
24	400587825.0	Joseph Uchebo missed Two Point Tip Shot.	1016.0	5.0	5.0	0.0	0.0	1.0	0.0
25	400587825.0	Dominique McKoy Defensive Rebound.	1016.0	5.0	5.0	0.0	0.0	0.0	0.0
