	Game_id	PBP_description	sec_remaining	home_score	away_score	home_points_scored	away_points_scored	home_poss	turnover
0	400608515.0	Jump Ball won by San Diego St	1200.0	0.0	0.0	0.0	0.0	1.0	0.0
1	400608515.0	Foul on J.J. O'Brien.	1178.0	0.0	0.0	0.0	0.0	1.0	0.0
2	400608515.0	J.J. O'Brien Turnover.	1178.0	0.0	0.0	0.0	0.0	1.0	1.0
3	400608515.0	Michael Young made Jumper. Assisted by Jamel Artis.	1164.0	0.0	2.0	0.0	2.0	0.0	0.0
4	400608515.0	Trey Kell made Jumper.	1126.0	2.0	2.0	2.0	0.0	1.0	0.0
5	400608515.0	James Robinson missed Layup.	1095.0	2.0	2.0	0.0	0.0	0.0	0.0
6	400608515.0	Trey Kell Block.	1095.0	2.0	2.0	0.0	0.0	1.0	0.0
7	400608515.0	Skylar Spencer Defensive Rebound.	1095.0	2.0	2.0	0.0	0.0	1.0	0.0
8	400608515.0	Trey Kell made Jumper.	1065.0	4.0	2.0	2.0	0.0	1.0	0.0
9	400608515.0	Jamel Artis Turnover.	1048.0	4.0	2.0	0.0	0.0	0.0	1.0
10	400608515.0	Dwayne Polee II Steal.	1048.0	4.0	2.0	0.0	0.0	1.0	0.0
11	400608515.0	Dwayne Polee II missed Layup.	1043.0	4.0	2.0	0.0	0.0	1.0	0.0
12	400608515.0	Jamel Artis Defensive Rebound.	1043.0	4.0	2.0	0.0	0.0	0.0	0.0
13	400608515.0	James Robinson Turnover.	1024.0	4.0	2.0	0.0	0.0	0.0	1.0
14	400608515.0	Dwayne Polee II Steal.	1024.0	4.0	2.0	0.0	0.0	1.0	0.0
15	400608515.0	Foul on Jamel Artis.	1019.0	4.0	2.0	0.0	0.0	0.0	0.0
16	400608515.0	Trey Kell made Layup. Assisted by Winston Shepard.	1018.0	6.0	2.0	2.0	0.0	1.0	0.0
17	400608515.0	James Robinson missed Jumper.	974.0	6.0	2.0	0.0	0.0	0.0	0.0
18	400608515.0	Skylar Spencer Block.	974.0	6.0	2.0	0.0	0.0	1.0	0.0
19	400608515.0	San Diego St Defensive Rebound.	974.0	6.0	2.0	0.0	0.0	1.0	0.0
20	400608515.0	Pittsburgh  Turnover.	971.0	6.0	2.0	0.0	0.0	0.0	1.0
