	Game_id	PBP_description	sec_remaining	home_score	away_score	home_points_scored	away_points_scored	home_poss	turnover
0	400587836.0	Jump Ball won by Louisville	1200.0	0.0	0.0	0.0	0.0	1.0	0.0
1	400587836.0	Chinanu Onuaku missed Jumper.	1189.0	0.0	0.0	0.0	0.0	1.0	0.0
2	400587836.0	Indiana Defensive Rebound.	1189.0	0.0	0.0	0.0	0.0	0.0	0.0
3	400587836.0	Hanner Mosquera-Perea made Layup.	1170.0	0.0	2.0	0.0	2.0	0.0	0.0
4	400587836.0	Terry Rozier missed Three Point Jumper.	1145.0	0.0	2.0	0.0	0.0	1.0	0.0
5	400587836.0	Hanner Mosquera-Perea Defensive Rebound.	1145.0	0.0	2.0	0.0	0.0	0.0	0.0
6	400587836.0	Troy Williams made Jumper.	1129.0	0.0	4.0	0.0	2.0	0.0	0.0
7	400587836.0	Wayne Blackshear missed Three Point Jumper.	1108.0	0.0	4.0	0.0	0.0	1.0	0.0
8	400587836.0	Chinanu Onuaku Offensive Rebound.	1108.0	0.0	4.0	0.0	0.0	1.0	0.0
9	400587836.0	Chris Jones made Three Point Jumper. Assisted by Chinanu Onuaku.	1101.0	3.0	4.0	3.0	0.0	1.0	0.0
10	400587836.0	Hanner Mosquera-Perea made Dunk. Assisted by Troy Williams.	1088.0	3.0	6.0	0.0	2.0	0.0	0.0
11	400587836.0	Montrezl Harrell missed Jumper.	1068.0	3.0	6.0	0.0	0.0	1.0	0.0
12	400587836.0	Yogi Ferrell Defensive Rebound.	1068.0	3.0	6.0	0.0	0.0	0.0	0.0
13	400587836.0	Troy Williams missed Jumper.	1058.0	3.0	6.0	0.0	0.0	0.0	0.0
14	400587836.0	Montrezl Harrell Defensive Rebound.	1058.0	3.0	6.0	0.0	0.0	1.0	0.0
15	400587836.0	Chris Jones missed Layup.	1050.0	3.0	6.0	0.0	0.0	1.0	0.0
16	400587836.0	Wayne Blackshear Offensive Rebound.	1050.0	3.0	6.0	0.0	0.0	1.0	0.0
17	400587836.0	Wayne Blackshear made Layup.	1048.0	5.0	6.0	2.0	0.0	1.0	0.0
18	400587836.0	Foul on Robert Johnson.	1048.0	5.0	6.0	0.0	0.0	0.0	0.0
19	400587836.0	Wayne Blackshear made Free Throw.	1048.0	6.0	6.0	1.0	0.0	1.0	0.0
20	400587836.0	James Blackmon Jr. made Three Point Jumper. Assisted by Yogi Ferrell.	1043.0	6.0	9.0	0.0	3.0	0.0	0.0
21	400587836.0	Wayne Blackshear made Three Point Jumper.	1031.0	9.0	9.0	3.0	0.0	1.0	0.0
22	400587836.0	Hanner Mosquera-Perea missed Jumper.	1003.0	9.0	9.0	0.0	0.0	0.0	0.0
23	400587836.0	Chris Jones Defensive Rebound.	1003.0	9.0	9.0	0.0	0.0	1.0	0.0
24	400587836.0	Anas Mahmoud Turnover.	992.0	9.0	9.0	0.0	0.0	1.0	1.0
25	400587836.0	James Blackmon Jr. Turnover.	980.0	9.0	9.0	0.0	0.0	0.0	1.0
26	400587836.0	Anas Mahmoud missed Jumper.	975.0	9.0	9.0	0.0	0.0	1.0	0.0
27	400587836.0	Yogi Ferrell Defensive Rebound.	975.0	9.0	9.0	0.0	0.0	0.0	0.0
28	400587836.0	Troy Williams Turnover.	958.0	9.0	9.0	0.0	0.0	0.0	1.0
29	400587836.0	Chris Jones Steal.	958.0	9.0	9.0	0.0	0.0	1.0	0.0
30	400587836.0	Terry Rozier made Layup.	953.0	11.0	9.0	2.0	0.0	1.0	0.0
31	400587836.0	James Blackmon Jr. Turnover.	923.0	11.0	9.0	0.0	0.0	0.0	1.0
32	400587836.0	 Official TV Timeout	923.0	11.0	9.0	0.0	0.0	0.0	0.0
33	400587836.0	Foul on Montrezl Harrell.	914.0	11.0	9.0	0.0	0.0	1.0	0.0
34	400587836.0	Montrezl Harrell Turnover.	914.0	11.0	9.0	0.0	0.0	1.0	1.0
35	400587836.0	Hanner Mosquera-Perea made Layup. Assisted by James Blackmon Jr..	901.0	11.0	11.0	0.0	2.0	0.0	0.0
36	400587836.0	Terry Rozier made Jumper. Assisted by Chris Jones.	878.0	13.0	11.0	2.0	0.0	1.0	0.0
37	400587836.0	Hanner Mosquera-Perea made Jumper. Assisted by Yogi Ferrell.	859.0	13.0	13.0	0.0	2.0	0.0	0.0
38	400587836.0	Terry Rozier made Three Point Jumper. Assisted by Montrezl Harrell.	840.0	16.0	13.0	3.0	0.0	1.0	0.0
39	400587836.0	Robert Johnson made Three Point Jumper. Assisted by Collin Hartman.	823.0	16.0	16.0	0.0	3.0	0.0	0.0
40	400587836.0	Chris Jones missed Jumper.	806.0	16.0	16.0	0.0	0.0	1.0	0.0
41	400587836.0	Terry Rozier Offensive Rebound.	806.0	16.0	16.0	0.0	0.0	1.0	0.0
42	400587836.0	Foul on Hanner Mosquera-Perea.	800.0	16.0	16.0	0.0	0.0	0.0	0.0
43	400587836.0	Terry Rozier missed Free Throw.	800.0	16.0	16.0	0.0	0.0	1.0	0.0
44	400587836.0	Louisville Deadball Team Rebound.	800.0	16.0	16.0	0.0	0.0	1.0	0.0
45	400587836.0	Terry Rozier missed Free Throw.	800.0	16.0	16.0	0.0	0.0	1.0	0.0
46	400587836.0	Emmitt Holt Defensive Rebound.	800.0	16.0	16.0	0.0	0.0	0.0	0.0
47	400587836.0	Foul on Nick Zeisloft.	792.0	16.0	16.0	0.0	0.0	0.0	0.0
48	400587836.0	Nick Zeisloft Turnover.	792.0	16.0	16.0	0.0	0.0	0.0	1.0
49	400587836.0	Wayne Blackshear missed Jumper.	786.0	16.0	16.0	0.0	0.0	1.0	0.0
50	400587836.0	Chinanu Onuaku Offensive Rebound.	786.0	16.0	16.0	0.0	0.0	1.0	0.0
51	400587836.0	Anton Gill missed Three Point Jumper.	774.0	16.0	16.0	0.0	0.0	1.0	0.0
52	400587836.0	Montrezl Harrell Offensive Rebound.	774.0	16.0	16.0	0.0	0.0	1.0	0.0
53	400587836.0	Montrezl Harrell made Dunk.	771.0	18.0	16.0	2.0	0.0	1.0	0.0
54	400587836.0	Nick Zeisloft missed Three Point Jumper.	762.0	18.0	16.0	0.0	0.0	0.0	0.0
55	400587836.0	Stanford Robinson Offensive Rebound.	762.0	18.0	16.0	0.0	0.0	0.0	0.0
56	400587836.0	Stanford Robinson missed Layup.	755.0	18.0	16.0	0.0	0.0	0.0	0.0
57	400587836.0	Montrezl Harrell Defensive Rebound.	755.0	18.0	16.0	0.0	0.0	1.0	0.0
58	400587836.0	Foul on Chinanu Onuaku.	747.0	18.0	16.0	0.0	0.0	1.0	0.0
59	400587836.0	Chinanu Onuaku Turnover.	747.0	18.0	16.0	0.0	0.0	1.0	1.0
60	400587836.0	Stanford Robinson Turnover.	744.0	18.0	16.0	0.0	0.0	0.0	1.0
61	400587836.0	Chris Jones Steal.	744.0	18.0	16.0	0.0	0.0	1.0	0.0
62	400587836.0	Montrezl Harrell made Dunk. Assisted by Chris Jones.	741.0	20.0	16.0	2.0	0.0	1.0	0.0
63	400587836.0	Collin Hartman Turnover.	734.0	20.0	16.0	0.0	0.0	0.0	1.0
64	400587836.0	Montrezl Harrell Steal.	734.0	20.0	16.0	0.0	0.0	1.0	0.0
65	400587836.0	Montrezl Harrell made Layup.	732.0	22.0	16.0	2.0	0.0	1.0	0.0
66	400587836.0	Indiana  Timeout	730.0	22.0	16.0	0.0	0.0	0.0	0.0
67	400587836.0	Stanford Robinson Turnover.	728.0	22.0	16.0	0.0	0.0	0.0	1.0
68	400587836.0	Anton Gill Steal.	728.0	22.0	16.0	0.0	0.0	1.0	0.0
69	400587836.0	Wayne Blackshear missed Three Point Jumper.	718.0	22.0	16.0	0.0	0.0	1.0	0.0
70	400587836.0	Chris Jones Offensive Rebound.	718.0	22.0	16.0	0.0	0.0	1.0	0.0
71	400587836.0	Wayne Blackshear missed Three Point Jumper.	707.0	22.0	16.0	0.0	0.0	1.0	0.0
72	400587836.0	Jaylen Johnson Offensive Rebound.	707.0	22.0	16.0	0.0	0.0	1.0	0.0
73	400587836.0	Jaylen Johnson missed Jumper.	700.0	22.0	16.0	0.0	0.0	1.0	0.0
