	Game_id	PBP_description	sec_remaining	home_score	away_score	home_points_scored	away_points_scored	home_poss	turnover
0	400608309.0	John Odo missed Layup.	1190.0	0.0	0.0	0.0	0.0	1.0	0.0
1	400608309.0	Jaron Blossomgame Defensive Rebound.	1190.0	0.0	0.0	0.0	0.0	0.0	0.0
2	400608309.0	Jaron Blossomgame missed Three Point Jumper.	1176.0	0.0	0.0	0.0	0.0	0.0	0.0
3	400608309.0	Keith Hornsby Defensive Rebound.	1176.0	0.0	0.0	0.0	0.0	1.0	0.0
4	400608309.0	Keith Hornsby missed Three Point Jumper.	1152.0	0.0	0.0	0.0	0.0	1.0	0.0
5	400608309.0	Jordan Mickey Offensive Rebound.	1152.0	0.0	0.0	0.0	0.0	1.0	0.0
6	400608309.0	Jordan Mickey made Layup.	1147.0	2.0	0.0	2.0	0.0	1.0	0.0
7	400608309.0	Damarcus Harrison made Three Point Jumper. Assisted by Donte Grantham.	1130.0	2.0	3.0	0.0	3.0	0.0	0.0
8	400608309.0	Jordan Mickey Turnover.	1113.0	2.0	3.0	0.0	0.0	1.0	1.0
9	400608309.0	Josh Smith Turnover.	1090.0	2.0	3.0	0.0	0.0	0.0	1.0
10	400608309.0	Jarell Martin Steal.	1089.0	2.0	3.0	0.0	0.0	1.0	0.0
11	400608309.0	Foul on Rod Hall.	1068.0	2.0	3.0	0.0	0.0	0.0	0.0
12	400608309.0	Josh Gray missed Layup.	1065.0	2.0	3.0	0.0	0.0	1.0	0.0
13	400608309.0	Josh Smith Defensive Rebound.	1065.0	2.0	3.0	0.0	0.0	0.0	0.0
14	400608309.0	Rod Hall missed Three Point Jumper.	1057.0	2.0	3.0	0.0	0.0	0.0	0.0
15	400608309.0	Landry Nnoko Offensive Rebound.	1057.0	2.0	3.0	0.0	0.0	0.0	0.0
16	400608309.0	Donte Grantham made Three Point Jumper. Assisted by Rod Hall.	1039.0	2.0	6.0	0.0	3.0	0.0	0.0
17	400608309.0	Jarell Martin missed Three Point Jumper.	1001.0	2.0	6.0	0.0	0.0	1.0	0.0
18	400608309.0	Landry Nnoko Defensive Rebound.	1001.0	2.0	6.0	0.0	0.0	0.0	0.0
19	400608309.0	Landry Nnoko Turnover.	996.0	2.0	6.0	0.0	0.0	0.0	1.0
20	400608309.0	Josh Gray Steal.	995.0	2.0	6.0	0.0	0.0	1.0	0.0
21	400608309.0	Keith Hornsby missed Jumper.	991.0	2.0	6.0	0.0	0.0	1.0	0.0
22	400608309.0	Jarell Martin Offensive Rebound.	991.0	2.0	6.0	0.0	0.0	1.0	0.0
23	400608309.0	Josh Gray missed Three Point Jumper.	985.0	2.0	6.0	0.0	0.0	1.0	0.0
24	400608309.0	Landry Nnoko Defensive Rebound.	985.0	2.0	6.0	0.0	0.0	0.0	0.0
25	400608309.0	Damarcus Harrison Turnover.	970.0	2.0	6.0	0.0	0.0	0.0	1.0
26	400608309.0	John Odo Turnover.	955.0	2.0	6.0	0.0	0.0	1.0	1.0
27	400608309.0	 Official TV Timeout	955.0	2.0	6.0	0.0	0.0	0.0	0.0
28	400608309.0	Damarcus Harrison missed Jumper.	939.0	2.0	6.0	0.0	0.0	0.0	0.0
29	400608309.0	Keith Hornsby Defensive Rebound.	939.0	2.0	6.0	0.0	0.0	1.0	0.0
30	400608309.0	Jarell Martin missed Layup.	933.0	2.0	6.0	0.0	0.0	1.0	0.0
31	400608309.0	Josh Smith Defensive Rebound.	933.0	2.0	6.0	0.0	0.0	0.0	0.0
32	400608309.0	Foul on Jordan Mickey.	926.0	2.0	6.0	0.0	0.0	1.0	0.0
33	400608309.0	Landry Nnoko Turnover.	919.0	2.0	6.0	0.0	0.0	0.0	1.0
34	400608309.0	Jordan Mickey missed Jumper.	889.0	2.0	6.0	0.0	0.0	1.0	0.0
35	400608309.0	Landry Nnoko Defensive Rebound.	889.0	2.0	6.0	0.0	0.0	0.0	0.0
36	400608309.0	Rod Hall missed Three Point Jumper.	880.0	2.0	6.0	0.0	0.0	0.0	0.0
37	400608309.0	Jordan Mickey Defensive Rebound.	880.0	2.0	6.0	0.0	0.0	1.0	0.0
38	400608309.0	Josh Gray missed Three Point Jumper.	858.0	2.0	6.0	0.0	0.0	1.0	0.0
39	400608309.0	Landry Nnoko Defensive Rebound.	858.0	2.0	6.0	0.0	0.0	0.0	0.0
40	400608309.0	Rod Hall missed Jumper.	853.0	2.0	6.0	0.0	0.0	0.0	0.0
41	400608309.0	Landry Nnoko Offensive Rebound.	853.0	2.0	6.0	0.0	0.0	0.0	0.0
42	400608309.0	Landry Nnoko made Two Point Tip Shot.	851.0	2.0	8.0	0.0	2.0	0.0	0.0
43	400608309.0	Jordan Mickey made Jumper. Assisted by Josh Gray.	816.0	4.0	8.0	2.0	0.0	1.0	0.0
44	400608309.0	Landry Nnoko made Layup. Assisted by Austin Ajukwa.	798.0	4.0	10.0	0.0	2.0	0.0	0.0
45	400608309.0	LSU  Timeout	797.0	4.0	10.0	0.0	0.0	0.0	0.0
46	400608309.0	Jarell Martin Turnover.	780.0	4.0	10.0	0.0	0.0	1.0	1.0
47	400608309.0	Landry Nnoko Turnover.	761.0	4.0	10.0	0.0	0.0	0.0	1.0
48	400608309.0	Tim Quarterman made Three Point Jumper. Assisted by Josh Gray.	754.0	7.0	10.0	3.0	0.0	1.0	0.0
49	400608309.0	Jaron Blossomgame made Layup.	744.0	7.0	12.0	0.0	2.0	0.0	0.0
50	400608309.0	Foul on Landry Nnoko.	722.0	7.0	12.0	0.0	0.0	0.0	0.0
51	400608309.0	Jordan Mickey made Free Throw.	722.0	8.0	12.0	1.0	0.0	1.0	0.0
52	400608309.0	Jordan Mickey made Free Throw.	722.0	9.0	12.0	1.0	0.0	1.0	0.0
53	400608309.0	Josh Smith missed Jumper.	706.0	9.0	12.0	0.0	0.0	0.0	0.0
54	400608309.0	Jaron Blossomgame Offensive Rebound.	706.0	9.0	12.0	0.0	0.0	0.0	0.0
55	400608309.0	Jaron Blossomgame missed Jumper.	704.0	9.0	12.0	0.0	0.0	0.0	0.0
56	400608309.0	Jordan Mickey Defensive Rebound.	704.0	9.0	12.0	0.0	0.0	1.0	0.0
57	400608309.0	Foul on Austin Ajukwa.	697.0	9.0	12.0	0.0	0.0	0.0	0.0
58	400608309.0	 Official TV Timeout	697.0	9.0	12.0	0.0	0.0	0.0	0.0
59	400608309.0	Jarell Martin made Free Throw.	697.0	10.0	12.0	1.0	0.0	1.0	0.0
60	400608309.0	Jarell Martin missed Free Throw.	697.0	10.0	12.0	0.0	0.0	1.0	0.0
61	400608309.0	Jaron Blossomgame Defensive Rebound.	697.0	10.0	12.0	0.0	0.0	0.0	0.0
62	400608309.0	Josh Smith missed Layup.	677.0	10.0	12.0	0.0	0.0	0.0	0.0
63	400608309.0	Jordan Mickey Defensive Rebound.	677.0	10.0	12.0	0.0	0.0	1.0	0.0
64	400608309.0	Tim Quarterman made Layup. Assisted by Jordan Mickey.	662.0	12.0	12.0	2.0	0.0	1.0	0.0
65	400608309.0	Jordan Roper missed Three Point Jumper.	643.0	12.0	12.0	0.0	0.0	0.0	0.0
