	Game_id	PBP_description	sec_remaining	home_score	away_score	home_points_scored	away_points_scored	home_poss	turnover
0	400607994.0	Jump Ball won by Iowa	1200.0	0.0	0.0	0.0	0.0	1.0	0.0
1	400607994.0	Jump Ball won by Iowa	1200.0	0.0	0.0	0.0	0.0	1.0	0.0
2	400607994.0	Mike Gesell missed Jumper.	1191.0	0.0	0.0	0.0	0.0	1.0	0.0
3	400607994.0	Adam Woodbury Offensive Rebound.	1191.0	0.0	0.0	0.0	0.0	1.0	0.0
4	400607994.0	Mike Gesell missed Jumper.	1191.0	0.0	0.0	0.0	0.0	1.0	0.0
5	400607994.0	Adam Woodbury Offensive Rebound.	1191.0	0.0	0.0	0.0	0.0	1.0	0.0
6	400607994.0	Adam Woodbury missed Jumper.	1182.0	0.0	0.0	0.0	0.0	1.0	0.0
7	400607994.0	Syracuse Defensive Rebound.	1182.0	0.0	0.0	0.0	0.0	0.0	0.0
8	400607994.0	Adam Woodbury missed Jumper.	1182.0	0.0	0.0	0.0	0.0	1.0	0.0
9	400607994.0	Syracuse Defensive Rebound.	1182.0	0.0	0.0	0.0	0.0	0.0	0.0
10	400607994.0	Trevor Cooney missed Three Point Jumper.	1174.0	0.0	0.0	0.0	0.0	0.0	0.0
11	400607994.0	Kaleb Joseph Offensive Rebound.	1174.0	0.0	0.0	0.0	0.0	0.0	0.0
12	400607994.0	Trevor Cooney missed Three Point Jumper.	1174.0	0.0	0.0	0.0	0.0	0.0	0.0
13	400607994.0	Kaleb Joseph Offensive Rebound.	1174.0	0.0	0.0	0.0	0.0	0.0	0.0
14	400607994.0	Rakeem Christmas made Layup. Assisted by Kaleb Joseph.	1167.0	0.0	2.0	0.0	2.0	0.0	0.0
15	400607994.0	Rakeem Christmas made Layup. Assisted by Kaleb Joseph.	1167.0	0.0	2.0	0.0	0.0	0.0	0.0
16	400607994.0	Aaron White Turnover.	1155.0	0.0	2.0	0.0	0.0	1.0	1.0
17	400607994.0	Aaron White Turnover.	1155.0	0.0	2.0	0.0	0.0	1.0	1.0
18	400607994.0	Chris McCullough missed Jumper.	1144.0	0.0	2.0	0.0	0.0	0.0	0.0
19	400607994.0	Tyler Roberson Offensive Rebound.	1144.0	0.0	2.0	0.0	0.0	0.0	0.0
20	400607994.0	Chris McCullough missed Jumper.	1144.0	0.0	2.0	0.0	0.0	0.0	0.0
21	400607994.0	Tyler Roberson Offensive Rebound.	1144.0	0.0	2.0	0.0	0.0	0.0	0.0
22	400607994.0	Rakeem Christmas made Dunk. Assisted by Chris McCullough.	1124.0	0.0	4.0	0.0	2.0	0.0	0.0
23	400607994.0	Rakeem Christmas made Dunk. Assisted by Chris McCullough.	1124.0	0.0	4.0	0.0	0.0	0.0	0.0
24	400607994.0	Iowa  Turnover.	1115.0	0.0	4.0	0.0	0.0	1.0	1.0
25	400607994.0	Iowa  Turnover.	1115.0	0.0	4.0	0.0	0.0	1.0	1.0
26	400607994.0	Chris McCullough missed Jumper.	1093.0	0.0	4.0	0.0	0.0	0.0	0.0
27	400607994.0	Adam Woodbury Defensive Rebound.	1093.0	0.0	4.0	0.0	0.0	1.0	0.0
28	400607994.0	Chris McCullough missed Jumper.	1093.0	0.0	4.0	0.0	0.0	0.0	0.0
29	400607994.0	Adam Woodbury Defensive Rebound.	1093.0	0.0	4.0	0.0	0.0	1.0	0.0
30	400607994.0	Foul on Rakeem Christmas.	1079.0	0.0	4.0	0.0	0.0	0.0	0.0
31	400607994.0	Mike Gesell made Free Throw.	1079.0	1.0	4.0	1.0	0.0	1.0	0.0
32	400607994.0	Mike Gesell made Free Throw.	1079.0	2.0	4.0	1.0	0.0	1.0	0.0
33	400607994.0	Foul on Rakeem Christmas.	1079.0	0.0	4.0	-2.0	0.0	0.0	0.0
34	400607994.0	Mike Gesell made Free Throw.	1079.0	1.0	4.0	1.0	0.0	1.0	0.0
35	400607994.0	Mike Gesell made Free Throw.	1079.0	2.0	4.0	1.0	0.0	1.0	0.0
36	400607994.0	Foul on Aaron White.	1068.0	2.0	4.0	0.0	0.0	1.0	0.0
