time|away|score|home
19:45| |0-0|Lennard Freeman missed Layup.
19:45|Aaron Wheeler Block.|0-0| 
19:42|Paul Gombwer Defensive Rebound.|0-0| 
19:22|Arlon Harper made Three Point Jumper.|3-0| 
18:50| |3-0|BeeJay Anya missed Layup.
18:50|Aaron Wheeler Defensive Rebound.|3-0| 
18:42|Cedrick Bowen missed Jumper.|3-0| 
18:42| |3-0|Anthony Barber Defensive Rebound.
18:19| |3-3|Caleb Martin made Three Point Jumper.
18:08|Cedrick Bowen Turnover.|3-3| 
18:07| |3-3|Caleb Martin Steal.
18:04| |3-5|Caleb Martin made Dunk.
17:48|Cedrick Bowen missed Jumper.|3-5| 
17:48| |3-5|BeeJay Anya Defensive Rebound.
17:39| |3-5|Anthony Barber Turnover.
17:39| |3-5|Foul on Anthony Barber.
17:21|Cedrick Bowen Turnover.|3-5| 
17:16| |3-5|Ralston Turner missed Three Point Jumper.
17:16| |3-5|BeeJay Anya Offensive Rebound.
16:56| |3-7|Lennard Freeman made Jumper.
16:47|Cedrick Bowen missed Layup.|3-7| 
16:47| |3-7|BeeJay Anya Defensive Rebound.
16:34| |3-7|Lennard Freeman missed Jumper.
16:34|Arlon Harper Defensive Rebound.|3-7| 
16:23|Paul Gombwer missed Three Point Jumper.|3-7| 
16:23| |3-7|Anthony Barber Defensive Rebound.
16:04| |3-10|Ralston Turner made Three Point Jumper. Assisted by BeeJay Anya.
15:58|Charleston Southern  Timeout|Charleston Southern  Timeout|Charleston Southern  Timeout
15:38|Arlon Harper missed Layup.|3-10| 
15:38| |3-10|Lennard Freeman Defensive Rebound.
15:29| |3-10|Ralston Turner missed Three Point Jumper.
15:29| |3-10|Caleb Martin Offensive Rebound.
15:27| |3-12|Caleb Martin made Two Point Tip Shot.
15:17|Javis Howard missed Jumper.|3-12| 
15:17| |3-12|Lennard Freeman Defensive Rebound.
15:09| |3-14|Anthony Barber made Jumper.
14:58|Will Saunders missed Three Point Jumper.|3-14| 
14:58| |3-14|Anthony Barber Defensive Rebound.
14:25| |3-14|Anthony Barber missed Three Point Jumper.
14:25| |3-14|Anthony Barber Offensive Rebound.
14:01| Official TV Timeout| Official TV Timeout| Official TV Timeout
13:55| |3-14|Ralston Turner missed Three Point Jumper.
13:55| |3-14|Kyle Washington Offensive Rebound.
13:51| |3-17|Ralston Turner made Three Point Jumper. Assisted by Kyle Washington.
13:33|Danny Upchurch Turnover.|3-17| 
13:18| |3-20|Caleb Martin made Three Point Jumper. Assisted by Anthony Barber.
13:06|Reuben King Turnover.|3-20| 
12:34| |3-20|Kyle Washington missed Jumper.
12:34| |3-20|Kyle Washington Offensive Rebound.
12:30| |3-22|Kyle Washington made Jumper.
12:17| |3-22|Foul on Anthony Barber.
12:17|Saah Nimley missed Free Throw.|3-22| 
12:17|Charleston Southern Deadball Team Rebound.|3-22| 
12:17|Saah Nimley made Free Throw.|4-22| 
11:51| |4-22|Abdul-Malik Abu missed Layup.
11:51| |4-22|Abdul-Malik Abu Offensive Rebound.
