time	away	score	home
19:50	 	0-0	Denzel Valentine missed Three Point Jumper.
19:50	 	0-0	Gavin Schilling Offensive Rebound.
19:47	Foul on Zak Irvin.	0-0	 
19:39	 	0-0	Gavin Schilling missed Layup.
19:39	Aubrey Dawkins Defensive Rebound.	0-0	 
19:07	Zak Irvin made Jumper.	2-0	 
18:48	 	2-2	Branden Dawson made Layup. Assisted by Travis Trice.
18:17	Zak Irvin missed Three Point Jumper.	2-2	 
18:17	 	2-2	Travis Trice Defensive Rebound.
18:11	Foul on Spike Albrecht.	2-2	 
18:11	 	2-2	Travis Trice missed Free Throw.
18:11	 	2-2	Michigan St Deadball Team Rebound.
18:11	 	2-3	Travis Trice made Free Throw.
17:48	Muhammad-Ali Abdur-Rahkman made Jumper.	4-3	 
17:38	 	4-3	Denzel Valentine missed Three Point Jumper.
17:38	Muhammad-Ali Abdur-Rahkman Defensive Rebound.	4-3	 
17:06	Spike Albrecht Turnover.	4-3	 
17:05	 	4-3	Denzel Valentine Steal.
16:59	 	4-3	Branden Dawson missed Layup.
16:59	Max Bielfeldt Defensive Rebound.	4-3	 
16:51	Muhammad-Ali Abdur-Rahkman made Layup.	6-3	 
16:34	 	6-3	Branden Dawson Turnover.
16:33	Aubrey Dawkins Steal.	6-3	 
16:30	Aubrey Dawkins made Layup.	8-3	 
16:13	 	8-6	Denzel Valentine made Three Point Jumper. Assisted by Travis Trice.
15:50	Zak Irvin missed Three Point Jumper.	8-6	 
15:50	 	8-6	Bryn Forbes Defensive Rebound.
15:42	 	8-8	Branden Dawson made Layup. Assisted by Bryn Forbes.
15:10	Muhammad-Ali Abdur-Rahkman Turnover.	8-8	 
15:08	 	8-8	Bryn Forbes Steal.
15:03	Foul on Muhammad-Ali Abdur-Rahkman.	8-8	 
15:03	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:03	 	8-8	Branden Dawson missed Free Throw.
15:03	 	8-8	Michigan St Deadball Team Rebound.
