time	away	score	home
20:00	 	0-0	Jump Ball won by Western Kentucky
19:30	 	0-0	T.J. Price missed Three Point Jumper.
19:30	 	0-0	George Fant Offensive Rebound.
19:23	 	0-0	George Fant missed Layup.
19:23	Chinanu Onuaku Block.	0-0	 
19:23	 	0-0	George Fant Offensive Rebound.
19:16	 	0-2	George Fant made Layup.
19:07	Montrezl Harrell made Jumper.	2-2	 
18:48	 	2-2	T.J. Price missed Three Point Jumper.
18:48	Wayne Blackshear Defensive Rebound.	2-2	 
18:20	Terry Rozier missed Jumper.	2-2	 
18:20	Montrezl Harrell Offensive Rebound.	2-2	 
18:12	Montrezl Harrell made Dunk.	4-2	 
17:56	 	4-4	George Fant made Jumper. Assisted by Chris Harrison-Docks.
17:44	Wayne Blackshear missed Three Point Jumper.	4-4	 
17:44	 	4-4	Trency Jackson Defensive Rebound.
17:36	 	4-7	T.J. Price made Three Point Jumper. Assisted by Trency Jackson.
17:33	Louisville  Timeout	Louisville  Timeout	Louisville  Timeout
17:01	Montrezl Harrell missed Three Point Jumper.	4-7	 
17:01	Wayne Blackshear Offensive Rebound.	4-7	 
16:54	Montrezl Harrell made Three Point Jumper. Assisted by Wayne Blackshear.	7-7	 
16:32	 	7-10	Chris Harrison-Docks made Three Point Jumper. Assisted by Trency Jackson.
16:11	Terry Rozier made Layup.	9-10	 
15:48	 	9-10	Chris Harrison-Docks missed Three Point Jumper.
15:48	Chinanu Onuaku Defensive Rebound.	9-10	 
15:13	Chinanu Onuaku made Layup. Assisted by Montrezl Harrell.	11-10	 
14:59	 	11-10	George Fant missed Layup.
14:59	Chinanu Onuaku Defensive Rebound.	11-10	 
14:52	Terry Rozier missed Three Point Jumper.	11-10	 
14:52	 	11-10	Trency Jackson Defensive Rebound.
14:45	 	11-10	T.J. Price missed Three Point Jumper.
14:45	Chinanu Onuaku Defensive Rebound.	11-10	 
14:31	Montrezl Harrell missed Three Point Jumper.	11-10	 
14:31	 	11-10	T.J. Price Defensive Rebound.
14:21	 	11-10	T.J. Price missed Layup.
14:21	Chinanu Onuaku Block.	11-10	 
14:21	Terry Rozier Defensive Rebound.	11-10	 
14:12	Wayne Blackshear missed Three Point Jumper.	11-10	 
14:12	 	11-10	George Fant Defensive Rebound.
14:01	 	11-10	Chris Harrison-Docks missed Layup.
14:01	Chinanu Onuaku Defensive Rebound.	11-10	 
13:59	 	11-10	Foul on George Fant.
13:59	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
13:59	Montrezl Harrell made Free Throw.	12-10	 
13:59	Montrezl Harrell made Free Throw.	13-10	 
13:54	Foul on Quentin Snider.	13-10	 
13:39	 	13-12	T.J. Price made Jumper.
13:21	Quentin Snider missed Jumper.	13-12	 
13:21	 	13-12	Justin Johnson Defensive Rebound.
13:06	 	13-12	Justin Johnson missed Layup.
13:06	Montrezl Harrell Block.	13-12	 
13:06	Quentin Snider Defensive Rebound.	13-12	 
12:57	Chris Jones missed Three Point Jumper.	13-12	 
12:57	 	13-12	Justin Johnson Defensive Rebound.
12:39	 	13-12	T.J. Price Turnover.
12:35	 	13-12	Foul on Chris Harrison-Docks.
12:35	Wayne Blackshear made Free Throw.	14-12	 
12:35	Wayne Blackshear made Free Throw.	15-12	 
12:14	 	15-12	T.J. Price missed Three Point Jumper.
12:14	Anas Mahmoud Defensive Rebound.	15-12	 
11:59	Louisville  Timeout	Louisville  Timeout	Louisville  Timeout
11:53	Anas Mahmoud Turnover.	15-12	 
11:53	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:29	 	15-12	George Fant missed Jumper.
11:29	Wayne Blackshear Defensive Rebound.	15-12	 
11:14	Chinanu Onuaku made Layup. Assisted by Montrezl Harrell.	17-12	 
11:00	 	17-12	Trency Jackson Turnover.
10:43	Wayne Blackshear missed Jumper.	17-12	 
10:43	 	17-12	T.J. Price Defensive Rebound.
10:33	 	17-15	Chris Harrison-Docks made Three Point Jumper. Assisted by George Fant.
10:10	 	17-15	Foul on George Fant.
9:57	Montrezl Harrell missed Jumper.	17-15	 
9:57	 	17-15	T.J. Price Defensive Rebound.
9:26	 	17-15	Trency Jackson Turnover.
9:26	Terry Rozier Steal.	17-15	 
9:19	Montrezl Harrell made Layup.	19-15	 
8:54	 	19-15	Chris Harrison-Docks missed Three Point Jumper.
8:54	Montrezl Harrell Defensive Rebound.	19-15	 
8:43	Montrezl Harrell missed Three Point Jumper.	19-15	 
8:43	 	19-15	Chris Harrison-Docks Defensive Rebound.
8:20	 	19-15	Foul on Ben Lawson.
8:20	 	19-15	Ben Lawson Turnover.
8:01	Anton Gill missed Three Point Jumper.	19-15	 
8:01	 	19-15	Chris Harrison-Docks Defensive Rebound.
7:46	 	19-15	T.J. Price missed Three Point Jumper.
7:46	Chinanu Onuaku Defensive Rebound.	19-15	 
7:40	 	19-15	Foul on Trency Jackson.
7:40	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:22	Chinanu Onuaku missed Layup.	19-15	 
7:22	 	19-15	Chris Harrison-Docks Defensive Rebound.
7:05	 	19-15	Chris Harrison-Docks Turnover.
7:05	Chris Jones Steal.	19-15	 
7:02	Chris Jones made Layup.	21-15	 
6:38	 	21-15	T.J. Price missed Layup.
6:38	Chinanu Onuaku Block.	21-15	 
6:38	Anton Gill Defensive Rebound.	21-15	 
6:35	Terry Rozier made Jumper.	23-15	 
6:32	Western Kentucky  Timeout	Western Kentucky  Timeout	Western Kentucky  Timeout
6:21	 	23-15	DJ Clayton Turnover.
6:04	Terry Rozier made Jumper.	25-15	 
5:50	Foul on Chinanu Onuaku.	25-15	 
5:27	 	25-15	Trency Jackson missed Jumper.
5:27	Montrezl Harrell Defensive Rebound.	25-15	 
5:11	Chris Jones missed Jumper.	25-15	 
5:11	 	25-15	Trency Jackson Defensive Rebound.
5:06	 	25-15	Chris Harrison-Docks missed Layup.
5:06	Anton Gill Block.	25-15	 
5:06	 	25-15	DJ Clayton Offensive Rebound.
5:04	 	25-15	Trency Jackson Turnover.
4:52	Terry Rozier Turnover.	25-15	 
4:26	 	25-15	Chris Harrison-Docks missed Jumper.
4:26	Louisville Defensive Rebound.	25-15	 
4:09	Montrezl Harrell missed Layup.	25-15	 
4:09	Montrezl Harrell Offensive Rebound.	25-15	 
4:09	Montrezl Harrell made Two Point Tip Shot.	27-15	 
4:09	 	27-15	Foul on Ben Lawson.  Western Kentucky bench warning.
4:09	Montrezl Harrell made Free Throw.	28-15	 
3:50	 	28-18	DJ Clayton made Three Point Jumper. Assisted by Brandon Price.
3:37	Anton Gill missed Three Point Jumper.	28-18	 
3:37	Montrezl Harrell Offensive Rebound.	28-18	 
3:31	Terry Rozier missed Three Point Jumper.	28-18	 
3:31	 	28-18	Avery Patterson Defensive Rebound.
3:28	Foul on Chris Jones.	28-18	 
3:28	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:28	 	28-18	Justin Johnson missed Free Throw.
3:28	 	28-18	Western Kentucky Deadball Team Rebound.
3:28	 	28-18	Justin Johnson missed Free Throw.
3:28	Montrezl Harrell Defensive Rebound.	28-18	 
3:15	Mangok Mathiang missed Layup.	28-18	 
3:15	 	28-18	Justin Johnson Block.
3:15	 	28-18	Justin Johnson Defensive Rebound.
2:42	 	28-18	Brandon Price missed Three Point Jumper.
2:42	 	28-18	Justin Johnson Offensive Rebound.
2:32	 	28-18	Justin Johnson missed Layup.
2:32	 	28-18	Justin Johnson Offensive Rebound.
2:32	Foul on Mangok Mathiang.	28-18	 
2:22	Foul on Wayne Blackshear.	28-18	 
2:22	 	28-19	DJ Clayton made Free Throw.
2:22	 	28-20	DJ Clayton made Free Throw.
2:08	Chris Jones missed Three Point Jumper.	28-20	 
2:08	 	28-20	Avery Patterson Defensive Rebound.
2:00	 	28-22	Justin Johnson made Layup. Assisted by Avery Patterson.
1:47	 	28-22	Foul on Avery Patterson.
1:47	Terry Rozier missed Free Throw.	28-22	 
1:47	 	28-22	Aleksej Rostov Defensive Rebound.
1:39	Western Kentucky  Timeout	Western Kentucky  Timeout	Western Kentucky  Timeout
1:14	 	28-22	Avery Patterson missed Three Point Jumper.
1:14	 	28-22	DJ Clayton Offensive Rebound.
1:10	 	28-22	Western Kentucky  Turnover.
1:01	Foul on Chinanu Onuaku.	28-22	 
1:01	Chinanu Onuaku Turnover.	28-22	 
0:55	 	28-22	Avery Patterson missed Jumper.
0:55	Chris Jones Defensive Rebound.	28-22	 
0:43	Chris Jones missed Jumper.	28-22	 
0:43	Anas Mahmoud Offensive Rebound.	28-22	 
0:38	 	28-22	Contact dead ball Technical Foul on DJ Clayton.
0:38	Flagrant-2 Technical Foul on Montrezl Harrell (ejected).	29-22	 
0:38	 	28-22	Class A Technical Foul on Western Kentucky (Ray Harper).
0:38	Class A Technical Foul on Louisville (Rick Pitino).	28-22	 
0:38	Wayne Blackshear made Free Throw.	29-22	 
0:38	Wayne Blackshear missed Free Throw.	29-22	 
0:38	 	29-22	Western Kentucky Deadball Team Rebound.
0:38	 	29-23	T.J. Price made Free Throw.
0:38	 	29-24	T.J. Price made Free Throw.
0:09	 	29-24	DJ Clayton missed Layup.
0:09	Anas Mahmoud Block.	29-24	 
0:09	Louisville Defensive Rebound.	29-24	 
0:00	End of 1st half	End of 1st half	End of 1st half
20:00	Alternating possession to Louisville	29-24	 
19:46	 	29-24	Foul on Chris Harrison-Docks.
19:46	Chris Jones made Free Throw.	30-24	 
19:46	Chris Jones made Free Throw.	31-24	 
19:44	 	31-24	Chris Harrison-Docks Turnover.
19:44	Terry Rozier Steal.	31-24	 
19:39	Terry Rozier missed Layup.	31-24	 
19:39	 	31-24	T.J. Price Defensive Rebound.
19:18	 	31-27	T.J. Price made Three Point Jumper. Assisted by Chris Harrison-Docks.
19:08	 	31-27	Foul on George Fant.
18:59	Wayne Blackshear made Layup.	33-27	 
18:39	Foul on Mangok Mathiang.	33-27	 
18:39	 	33-27	T.J. Price missed Free Throw.
18:39	 	33-27	Western Kentucky Deadball Team Rebound.
18:39	 	33-28	T.J. Price made Free Throw.
18:28	Chris Jones Turnover.	33-28	 
18:12	 	33-30	Aleksej Rostov made Layup. Assisted by George Fant.
18:12	Foul on Chris Jones.	33-30	 
18:12	 	33-31	Aleksej Rostov made Free Throw.
18:06	Anas Mahmoud made Dunk. Assisted by Chris Jones.	35-31	 
17:54	 	35-31	T.J. Price missed Three Point Jumper.
17:54	Anas Mahmoud Defensive Rebound.	35-31	 
17:51	 	35-31	Foul on Aleksej Rostov.
17:38	Wayne Blackshear missed Three Point Jumper.	35-31	 
17:38	 	35-31	George Fant Defensive Rebound.
17:26	 	35-31	Trency Jackson missed Jumper.
17:26	Wayne Blackshear Defensive Rebound.	35-31	 
17:23	 	35-31	Foul on T.J. Price.
17:02	 	35-31	Foul on Justin Johnson.
17:02	Anas Mahmoud made Free Throw.	36-31	 
17:02	Anas Mahmoud made Free Throw.	37-31	 
16:40	 	37-33	Justin Johnson made Dunk. Assisted by Aleksej Rostov.
16:24	Wayne Blackshear missed Jumper.	37-33	 
16:24	Mangok Mathiang Offensive Rebound.	37-33	 
16:21	 	37-33	Foul on Justin Johnson.
16:15	 	37-33	Foul on Aleksej Rostov.
16:15	Terry Rozier made Free Throw.	38-33	 
16:15	Terry Rozier made Free Throw.	39-33	 
16:11	Foul on Chris Jones.	39-33	 
16:11	 	39-33	T.J. Price missed Free Throw.
16:11	 	39-33	Western Kentucky Deadball Team Rebound.
16:11	 	39-34	T.J. Price made Free Throw.
15:58	Quentin Snider missed Three Point Jumper.	39-34	 
15:58	 	39-34	DJ Clayton Defensive Rebound.
15:34	 	39-36	T.J. Price made Jumper.
15:22	Terry Rozier made Three Point Jumper. Assisted by Wayne Blackshear.	42-36	 
15:04	 	42-39	T.J. Price made Three Point Jumper. Assisted by Justin Johnson.
14:43	Terry Rozier made Layup.	44-39	 
14:34	 	44-39	DJ Clayton Turnover.
14:34	Terry Rozier Steal.	44-39	 
14:26	Terry Rozier missed Layup.	44-39	 
14:26	 	44-39	T.J. Price Defensive Rebound.
14:19	 	44-39	Justin Johnson missed Dunk.
14:19	Anas Mahmoud Defensive Rebound.	44-39	 
14:13	Terry Rozier made Three Point Jumper. Assisted by Quentin Snider.	47-39	 
14:13	Western Kentucky  Timeout	Western Kentucky  Timeout	Western Kentucky  Timeout
13:58	 	47-39	Chris Harrison-Docks missed Three Point Jumper.
13:58	Quentin Snider Defensive Rebound.	47-39	 
13:36	Anas Mahmoud missed Jumper.	47-39	 
13:36	 	47-39	Trency Jackson Defensive Rebound.
13:17	 	47-39	T.J. Price Turnover.
13:17	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
13:01	Terry Rozier Turnover.	47-39	 
13:01	 	47-39	T.J. Price Steal.
12:49	 	47-39	T.J. Price missed Layup.
12:48	Anas Mahmoud Block.	47-39	 
12:47	 	47-39	George Fant Offensive Rebound.
12:47	Foul on Quentin Snider.	47-39	 
12:47	 	47-39	George Fant missed Free Throw.
12:47	 	47-39	Western Kentucky Deadball Team Rebound.
12:47	 	47-40	George Fant made Free Throw.
12:28	Terry Rozier missed Jumper.	47-40	 
12:28	Terry Rozier Offensive Rebound.	47-40	 
12:28	Terry Rozier made Two Point Tip Shot.	49-40	 
12:05	 	49-40	George Fant missed Jumper.
12:05	Anas Mahmoud Defensive Rebound.	49-40	 
11:45	Anas Mahmoud Turnover.	49-40	 
11:45	 	49-40	Trency Jackson Steal.
11:42	 	49-42	Trency Jackson made Layup.
11:19	Quentin Snider missed Jumper.	49-42	 
11:19	 	49-42	George Fant Defensive Rebound.
11:09	 	49-44	T.J. Price made Layup.
11:08	Louisville  Timeout	Louisville  Timeout	Louisville  Timeout
10:45	Terry Rozier missed Three Point Jumper.	49-44	 
10:45	Chris Jones Offensive Rebound.	49-44	 
10:29	 	49-44	Foul on Trency Jackson.
10:29	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:29	 	49-44	Technical Foul on T.J. Price.
10:29	Technical Foul on Mangok Mathiang.	49-44	 
10:29	Terry Rozier made Free Throw.	50-44	 
10:29	Terry Rozier made Free Throw.	51-44	 
10:12	Foul on Anas Mahmoud.	51-44	 
10:07	 	51-44	George Fant missed Layup.
10:07	Chinanu Onuaku Defensive Rebound.	51-44	 
9:58	Terry Rozier Turnover.	51-44	 
9:47	 	51-44	George Fant Turnover.
9:12	Louisville  Turnover.	51-44	 
8:54	Foul on Chinanu Onuaku.	51-44	 
8:54	 	51-44	George Fant missed Free Throw.
8:54	 	51-44	Western Kentucky Deadball Team Rebound.
