time	away	score	home
20:00	 	0-0	Jump Ball won by BYU
19:43	 	0-2	Tyler Haws made Jumper. Assisted by Kyle Collinsworth.
19:26	Chasson Randle made Layup. Assisted by Reid Travis.	2-2	 
19:09	 	2-2	Isaac Neilson missed Jumper.
19:09	 	2-2	Isaac Neilson Offensive Rebound.
19:03	 	2-2	Isaac Neilson missed Jumper.
19:03	 	2-2	Chase Fischer Offensive Rebound.
18:54	 	2-5	Chase Fischer made Three Point Jumper.
18:26	Anthony Brown Turnover.	2-5	 
18:19	 	2-7	Kyle Collinsworth made Jumper. Assisted by Tyler Haws.
18:00	Stefan Nastic made Jumper. Assisted by Dorian Pickens.	4-7	 
17:50	 	4-7	Kyle Collinsworth missed Jumper.
17:50	 	4-7	BYU Offensive Rebound.
17:41	 	4-9	Luke Worthington made Jumper. Assisted by Tyler Haws.
17:26	Chasson Randle Turnover.	4-9	 
17:26	 	4-9	Chase Fischer Steal.
17:22	 	4-11	Chase Fischer made Layup.
17:22	Stanford  Timeout	Stanford  Timeout	Stanford  Timeout
17:08	Chasson Randle missed Jumper.	4-11	 
17:08	 	4-11	Tyler Haws Defensive Rebound.
16:56	 	4-13	Kyle Collinsworth made Layup. Assisted by Chase Fischer.
16:32	Reid Travis made Jumper.	6-13	 
16:21	 	6-13	Luke Worthington Turnover.
16:16	 	6-13	Foul on Luke Worthington.
16:00	Reid Travis made Jumper. Assisted by Anthony Brown.	8-13	 
15:50	 	8-13	Chase Fischer missed Three Point Jumper.
15:50	Chasson Randle Defensive Rebound.	8-13	 
15:41	 	8-13	Foul on Chase Fischer.
15:41	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:13	Reid Travis missed Jumper.	8-13	 
15:13	Stefan Nastic Offensive Rebound.	8-13	 
15:08	Stefan Nastic made Jumper.	10-13	 
15:00	Foul on Rosco Allen.	10-13	 
14:55	 	10-15	Tyler Haws made Jumper. Assisted by Kyle Collinsworth.
14:39	Reid Travis made Jumper. Assisted by Rosco Allen.	12-15	 
14:17	 	12-15	Isaac Neilson Turnover.
13:57	Reid Travis missed Jumper.	12-15	 
13:57	 	12-15	Tyler Haws Defensive Rebound.
13:46	 	12-15	Kyle Collinsworth missed Jumper.
13:46	 	12-15	BYU Offensive Rebound.
13:38	 	12-18	Tyler Haws made Three Point Jumper. Assisted by Anson Winder.
13:28	Rosco Allen missed Jumper.	12-18	 
13:28	Rosco Allen Offensive Rebound.	12-18	 
13:23	Rosco Allen missed Jumper.	12-18	 
13:23	Reid Travis Offensive Rebound.	12-18	 
13:17	Reid Travis made Jumper.	14-18	 
13:04	 	14-18	Dalton Nixon missed Three Point Jumper.
13:04	Rosco Allen Defensive Rebound.	14-18	 
12:52	Chasson Randle missed Three Point Jumper.	14-18	 
12:52	 	14-18	Kyle Collinsworth Defensive Rebound.
12:38	 	14-18	Kyle Collinsworth missed Jumper.
12:38	 	14-18	Dalton Nixon Offensive Rebound.
12:31	 	14-18	Dalton Nixon missed Jumper.
12:31	Robert Cartwright Defensive Rebound.	14-18	 
12:24	Rosco Allen missed Three Point Jumper.	14-18	 
12:24	 	14-18	Dalton Nixon Defensive Rebound.
12:18	Foul on Robert Cartwright.	14-18	 
12:18	Foul on Michael Humphrey.	14-18	 
12:15	 	14-18	Anson Winder missed Three Point Jumper.
12:15	Michael Humphrey Defensive Rebound.	14-18	 
12:00	Anthony Brown missed Three Point Jumper.	14-18	 
12:00	 	14-18	Corbin Kaufusi Defensive Rebound.
11:40	Foul on Michael Humphrey.	14-18	 
11:40	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:33	 	14-20	Chase Fischer made Jumper. Assisted by Anson Winder.
11:07	Foul on Anthony Brown.	14-20	 
11:07	Anthony Brown Turnover.	14-20	 
10:57	 	14-23	Tyler Haws made Three Point Jumper. Assisted by Chase Fischer.
10:32	Reid Travis made Layup. Assisted by Grant Verhoeven.	16-23	 
10:20	 	16-23	Chase Fischer Turnover.
10:20	Chasson Randle Steal.	16-23	 
10:11	Chasson Randle missed Jumper.	16-23	 
10:11	 	16-23	BYU Defensive Rebound.
10:02	 	16-23	Anson Winder Turnover.
10:02	Reid Travis Steal.	16-23	 
