time|away|score|home
20:00|Jump Ball won by Florida St|0-0| 
19:49|Jarquez Smith missed Layup.|0-0| 
19:49| |0-0|Zach Auguste Block.
19:49| |0-0|Jerian Grant Defensive Rebound.
19:34| |0-2|Zach Auguste made Layup.
19:26|Jarquez Smith Turnover.|0-2| 
19:26| |0-2|Demetrius Jackson Steal.
19:19| |0-4|Demetrius Jackson made Dunk.
18:56|Xavier Rathan-Mayes missed Three Point Jumper.|0-4| 
18:56| |0-4|Zach Auguste Defensive Rebound.
18:48| |0-4|Steve Vasturia missed Three Point Jumper.
18:48|Devon Bookert Defensive Rebound.|0-4| 
18:30|Kiel Turpin made Jumper. Assisted by Jarquez Smith.|2-4| 
18:05| |2-6|Zach Auguste made Jumper.
17:47|Montay Brandon missed Jumper.|2-6| 
17:47| |2-6|Jerian Grant Defensive Rebound.
17:42| |2-6|Pat Connaughton missed Three Point Jumper.
17:42|Xavier Rathan-Mayes Defensive Rebound.|2-6| 
17:30|Xavier Rathan-Mayes made Layup.|4-6| 
17:09| |4-6|Demetrius Jackson Turnover.
17:09|Devon Bookert Steal.|4-6| 
17:09|Devon Bookert made Layup.|6-6| 
16:48| |6-8|Jerian Grant made Layup.
16:23|Montay Brandon made Layup.|8-8| 
16:02| |8-8|Jerian Grant Turnover.
16:02|Devon Bookert Steal.|8-8| 
15:49|Jarquez Smith made Jumper. Assisted by Xavier Rathan-Mayes.|10-8| 
15:19| |10-11|Pat Connaughton made Three Point Jumper. Assisted by Demetrius Jackson.
14:58|Devon Bookert missed Jumper.|10-11| 
14:58|Jarquez Smith Offensive Rebound.|10-11| 
14:55|Jarquez Smith made Layup.|12-11| 
14:28| Official TV Timeout| Official TV Timeout| Official TV Timeout
14:22| |12-13|Zach Auguste made Jumper. Assisted by Jerian Grant.
14:07|Montay Brandon missed Three Point Jumper.|12-13| 
14:07|Xavier Rathan-Mayes Offensive Rebound.|12-13| 
14:00|Devon Bookert missed Three Point Jumper.|12-13| 
14:00|Boris Bojanovsky Offensive Rebound.|12-13| 
13:42|Boris Bojanovsky made Dunk. Assisted by Xavier Rathan-Mayes.|14-13| 
13:11| |14-13|Martinas Geben missed Layup.
13:11|Devon Bookert Defensive Rebound.|14-13| 
12:54|Xavier Rathan-Mayes Turnover.|14-13| 
12:54| |14-13|Jerian Grant Steal.
12:46| |14-13|Pat Connaughton missed Three Point Jumper.
12:46|Xavier Rathan-Mayes Defensive Rebound.|14-13| 
12:40|Montay Brandon missed Layup.|14-13| 
12:40| |14-13|Pat Connaughton Block.
12:40|Florida St Offensive Rebound.|14-13| 
12:13|Dayshawn Watkins made Three Point Jumper. Assisted by Devon Bookert.|17-13| 
11:51| |17-13|Pat Connaughton missed Layup.
11:51| |17-13|Martinas Geben Offensive Rebound.
11:51| |17-15|Martinas Geben made Dunk.
11:42| |17-15|Foul on Martinas Geben.
11:42| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:19| |17-15|Foul on Martinas Geben.
11:05|Boris Bojanovsky made Jumper. Assisted by Devon Bookert.|19-15| 
10:44| |19-15|Steve Vasturia Turnover.
10:31|Devon Bookert missed Three Point Jumper.|19-15| 
10:31|Boris Bojanovsky Offensive Rebound.|19-15| 
10:29|Boris Bojanovsky missed Two Point Tip Shot.|19-15| 
10:29|Dayshawn Watkins Offensive Rebound.|19-15| 
10:19|Devon Bookert missed Jumper.|19-15| 
10:19| |19-15|Jerian Grant Defensive Rebound.
10:11| |19-15|Zach Auguste missed Layup.
10:11|Devon Bookert Defensive Rebound.|19-15| 
9:55|Boris Bojanovsky missed Jumper.|19-15| 
9:55| |19-15|Zach Auguste Defensive Rebound.
9:49| |19-15|Jerian Grant missed Jumper.
9:49|Boris Bojanovsky Defensive Rebound.|19-15| 
9:37| |19-15|Foul on Austin Burgett.
9:33|Xavier Rathan-Mayes missed Three Point Jumper.|19-15| 
9:33| |19-15|Pat Connaughton Defensive Rebound.
