time|away|score|home
20:00| |0-0|Jump Ball won by Kentucky
19:47| |0-0|Aaron Harrison missed Three Point Jumper.
19:47| |0-0|Willie Cauley-Stein Offensive Rebound.
19:47| |0-2|Willie Cauley-Stein made Two Point Tip Shot.
19:38|Brice Johnson made Dunk. Assisted by Marcus Paige.|2-2| 
19:07| |2-2|Foul on Andrew Harrison.
19:07| |2-2|Andrew Harrison Turnover.
18:56|J.P. Tokoto Turnover.|2-2| 
18:56| |2-2|Aaron Harrison Steal.
18:51| |2-4|Aaron Harrison made Layup.
18:38|Brice Johnson made Layup. Assisted by Justin Jackson.|4-4| 
18:16| |4-4|Trey Lyles Turnover.
18:16|J.P. Tokoto Steal.|4-4| 
18:07|Kennedy Meeks missed Layup.|4-4| 
18:07|Brice Johnson Offensive Rebound.|4-4| 
18:02|Justin Jackson missed Three Point Jumper.|4-4| 
18:02| |4-4|Willie Cauley-Stein Defensive Rebound.
17:44| |4-6|Trey Lyles made Jumper. Assisted by Willie Cauley-Stein.
17:31|Marcus Paige Turnover.|4-6| 
17:31| |4-6|Trey Lyles Steal.
17:25|Foul on Justin Jackson.|4-6| 
17:25| |4-7|Andrew Harrison made Free Throw.
17:25| |4-8|Andrew Harrison made Free Throw.
17:08|Justin Jackson Turnover.|4-8| 
16:57| |4-8|Trey Lyles missed Three Point Jumper.
16:57|J.P. Tokoto Defensive Rebound.|4-8| 
16:49|J.P. Tokoto made Jumper.|6-8| 
16:30| |6-11|Tyler Ulis made Three Point Jumper. Assisted by Devin Booker.
16:20|Marcus Paige missed Layup.|6-11| 
16:20| |6-11|Dakari Johnson Defensive Rebound.
16:12| |6-13|Marcus Lee made Layup. Assisted by Tyler Ulis.
16:12|Foul on Kennedy Meeks.|6-13| 
16:12| |6-13|Marcus Lee missed Free Throw.
16:12|J.P. Tokoto Defensive Rebound.|6-13| 
16:02|J.P. Tokoto Turnover.|6-13| 
15:45| |6-16|Devin Booker made Three Point Jumper. Assisted by Tyler Ulis.
15:37|Justin Jackson made Layup. Assisted by Marcus Paige.|8-16| 
15:12| |8-16|Tyler Ulis missed Three Point Jumper.
15:12|Brice Johnson Defensive Rebound.|8-16| 
14:55|Justin Jackson missed Jumper.|8-16| 
14:55| |8-16|Kentucky Deadball Team Rebound.
14:53|Foul on Kennedy Meeks.|8-16| 
14:53| Official TV Timeout| Official TV Timeout| Official TV Timeout
14:32| |8-19|Devin Booker made Three Point Jumper. Assisted by Marcus Lee.
14:11|Marcus Paige missed Jumper.|8-19| 
14:11|North Carolina Offensive Rebound.|8-19| 
14:03|Marcus Paige missed Three Point Jumper.|8-19| 
14:03|Nate Britt Offensive Rebound.|8-19| 
13:50|Brice Johnson made Dunk. Assisted by Nate Britt.|10-19| 
13:42| |10-19|Devin Booker missed Jumper.
13:42|Theo Pinson Block.|10-19| 
13:42|Theo Pinson Defensive Rebound.|10-19| 
13:25|Brice Johnson made Jumper.|12-19| 
12:54|Foul on Joel James.|12-19| 
12:54| |12-20|Dakari Johnson made Free Throw.
12:54| |12-20|Dakari Johnson missed Free Throw.
12:54|Joel James Defensive Rebound.|12-20| 
12:38|Nate Britt made Jumper.|14-20| 
12:01|Foul on Theo Pinson.|14-20| 
12:01| |14-21|Devin Booker made Free Throw.
12:01| |14-22|Devin Booker made Free Throw.
11:41| |14-22|Foul on Devin Booker.
11:41| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:41|Kennedy Meeks made Free Throw.|15-22| 
11:41|Kennedy Meeks made Free Throw.|16-22| 
11:38| |16-22|Aaron Harrison Turnover.
11:38|J.P. Tokoto Steal.|16-22| 
11:31|J.P. Tokoto made Three Point Jumper. Assisted by Theo Pinson.|19-22| 
11:25|Kentucky  Timeout|Kentucky  Timeout|Kentucky  Timeout
10:51| |19-24|Willie Cauley-Stein made Jumper.
10:37|Theo Pinson made Jumper.|21-24| 
10:16| |21-26|Devin Booker made Layup. Assisted by Marcus Lee.
9:50|J.P. Tokoto Turnover.|21-26| 
9:50| |21-26|Dakari Johnson Steal.
9:41|Foul on Isaiah Hicks.|21-26| 
9:41| |21-27|Dakari Johnson made Free Throw.
9:41| |21-28|Dakari Johnson made Free Throw.
9:27|J.P. Tokoto missed Jumper.|21-28| 
9:27|North Carolina Offensive Rebound.|21-28| 
9:22| |21-28|Foul on Tyler Ulis.
9:07|Marcus Paige Turnover.|21-28| 
9:07| |21-28|Willie Cauley-Stein Steal.
8:34| |21-28|Willie Cauley-Stein missed Layup.
8:34| |21-28|Kentucky Deadball Team Rebound.
8:33| |21-28|Kentucky  Turnover.
8:18|Brice Johnson made Jumper.|23-28| 
8:02|Foul on Brice Johnson.|23-28| 
8:02| |23-28|Willie Cauley-Stein missed Free Throw.
8:02| |23-28|Kentucky Deadball Team Rebound.
