time	away	score	home
19:32	Todd Hughes made Jumper. Assisted by Amere May.	2-0	 
19:12	 	2-2	Gilvydas Biruta made Layup. Assisted by Jared Terrell.
19:12	Foul on Tyshawn Bell.	2-2	 
19:12	 	2-3	Gilvydas Biruta made Free Throw.
18:55	Amere May missed Jumper.	2-3	 
18:55	Delaware St Offensive Rebound.	2-3	 
18:44	Kendal Williams made Three Point Jumper. Assisted by Amere May.	5-3	 
18:26	 	5-5	Biggie Minnis made Layup. Assisted by Gilvydas Biruta.
17:53	Kendall Gray missed Jumper.	5-5	 
17:53	 	5-5	Jared Terrell Defensive Rebound.
17:47	Foul on Amere May.	5-5	 
17:47	 	5-6	Jared Terrell made Free Throw.
17:47	 	5-7	Jared Terrell made Free Throw.
17:24	Tyshawn Bell missed Jumper.	5-7	 
17:24	Kendal Williams Offensive Rebound.	5-7	 
17:16	Todd Hughes missed Three Point Jumper.	5-7	 
17:16	 	5-7	Jared Terrell Defensive Rebound.
17:11	 	5-7	Gilvydas Biruta Turnover.
17:11	 	5-7	Foul on Gilvydas Biruta.
16:54	Amere May made Layup.	7-7	 
16:38	 	7-7	Biggie Minnis Turnover.
16:36	Amere May Steal.	7-7	 
16:32	Amere May Turnover.	7-7	 
16:20	Foul on Tyshawn Bell.	7-7	 
16:20	 	7-7	Gilvydas Biruta missed Free Throw.
16:20	 	7-7	Rhode Island Deadball Team Rebound.
16:20	 	7-7	Gilvydas Biruta missed Free Throw.
16:20	Kendall Gray Defensive Rebound.	7-7	 
16:08	Kendall Gray missed Layup.	7-7	 
16:08	 	7-7	Hassan Martin Block.
16:06	 	7-7	Gilvydas Biruta Defensive Rebound.
15:52	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:44	 	7-9	Biggie Minnis made Layup.
15:24	 	7-9	Foul on Biggie Minnis.
15:11	Todd Hughes Turnover.	7-9	 
15:09	 	7-9	Hassan Martin Steal.
15:04	 	7-9	E.C. Matthews missed Layup.
15:04	Todd Hughes Defensive Rebound.	7-9	 
14:57	Amere May made Three Point Jumper.	10-9	 
14:40	 	10-9	Jarvis Garrett missed Three Point Jumper.
14:40	Kendall Gray Defensive Rebound.	10-9	 
