time	away	score	home
20:00	Jump Ball won by Iowa State	0-0	 
19:30	Georges Niang missed Jumper.	0-0	 
19:30	 	0-0	Devin Williams Defensive Rebound.
18:56	Foul on Monte Morris.	0-0	 
18:55	 	0-0	Daxter Miles Jr. missed Three Point Jumper.
18:55	Naz Long Defensive Rebound.	0-0	 
18:37	Georges Niang made Jumper. Assisted by Monte Morris.	2-0	 
18:05	 	2-0	Gary Browne missed Three Point Jumper.
18:05	 	2-0	West Virginia Offensive Rebound.
17:50	 	2-2	Juwan Staten made Jumper.
17:22	Naz Long missed Three Point Jumper.	2-2	 
17:22	 	2-2	Devin Williams Defensive Rebound.
17:10	Foul on Dustin Hogue.	2-2	 
17:10	 	2-2	Juwan Staten missed Free Throw.
17:10	 	2-2	West Virginia Deadball Team Rebound.
17:10	 	2-3	Juwan Staten made Free Throw.
17:03	Monte Morris missed Jumper.	2-3	 
17:03	Monte Morris Offensive Rebound.	2-3	 
16:58	 	2-3	Foul on Jonathan Holton.
16:58	Monte Morris made Free Throw.	3-3	 
16:58	Monte Morris made Free Throw.	4-3	 
16:52	 	4-3	Jonathan Holton missed Three Point Jumper.
16:52	Georges Niang Defensive Rebound.	4-3	 
16:43	Naz Long missed Three Point Jumper.	4-3	 
16:43	 	4-3	Jonathan Holton Block.
16:43	 	4-3	Devin Williams Defensive Rebound.
16:32	 	4-3	Juwan Staten Turnover.
16:19	Dustin Hogue made Layup. Assisted by Bryce Dejean-Jones.	6-3	 
16:01	 	6-6	Daxter Miles Jr. made Three Point Jumper. Assisted by Juwan Staten.
15:45	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:33	Foul on Bryce Dejean-Jones.	6-6	 
15:33	Bryce Dejean-Jones Turnover.	6-6	 
15:11	Foul on Bryce Dejean-Jones.	6-6	 
14:52	 	6-6	Jaysean Paige missed Three Point Jumper.
14:52	Iowa State Defensive Rebound.	6-6	 
14:34	Matt Thomas missed Jumper.	6-6	 
14:34	 	6-6	Devin Williams Defensive Rebound.
14:25	 	6-6	Nathan Adrian missed Three Point Jumper.
14:25	Iowa State Defensive Rebound.	6-6	 
14:12	Dustin Hogue made Layup.	8-6	 
13:35	 	8-6	Juwan Staten missed Jumper.
13:35	Jameel McKay Block.	8-6	 
13:35	Iowa State Defensive Rebound.	8-6	 
13:27	Abdel Nader made Layup.	10-6	 
13:18	 	10-6	Jaysean Paige missed Layup.
13:18	Jameel McKay Defensive Rebound.	10-6	 
13:10	 	10-6	Foul on Nathan Adrian.
13:10	Monte Morris made Free Throw.	11-6	 
13:10	Monte Morris made Free Throw.	12-6	 
12:57	 	12-6	Juwan Staten missed Three Point Jumper.
12:57	Jameel McKay Defensive Rebound.	12-6	 
12:52	 	12-6	Foul on Jaysean Paige.
12:43	Iowa State  Timeout	Iowa State  Timeout	Iowa State  Timeout
12:42	Abdel Nader made Jumper. Assisted by Naz Long.	14-6	 
12:26	 	14-6	Jevon Carter missed Jumper.
12:26	Naz Long Defensive Rebound.	14-6	 
12:25	Naz Long Turnover.	14-6	 
12:17	 	14-8	Devin Williams made Layup. Assisted by Jonathan Holton.
12:02	 	14-8	Foul on Jaysean Paige.
11:48	Matt Thomas Turnover.	14-8	 
11:48	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:37	 	14-8	Foul on Devin Williams.
11:37	 	14-8	Devin Williams Turnover.
11:37	Georges Niang Turnover.	14-8	 
11:37	 	14-8	Daxter Miles Jr. Steal.
11:31	 	14-8	Daxter Miles Jr. missed Three Point Jumper.
11:31	 	14-8	Daxter Miles Jr. Offensive Rebound.
11:25	 	14-8	Daxter Miles Jr. missed Jumper.
11:25	Jameel McKay Block.	14-8	 
11:25	 	14-8	Jonathan Holton Offensive Rebound.
11:21	 	14-8	Jonathan Holton missed Layup.
11:21	Georges Niang Defensive Rebound.	14-8	 
11:15	Naz Long missed Three Point Jumper.	14-8	 
11:15	 	14-8	Tarik Phillip Defensive Rebound.
10:51	 	14-10	Tarik Phillip made Layup.
10:41	Naz Long Turnover.	14-10	 
10:41	 	14-10	Jevon Carter Steal.
10:41	Foul on Naz Long.	14-10	 
10:31	 	14-10	Tarik Phillip missed Three Point Jumper.
10:31	 	14-10	Devin Williams Offensive Rebound.
10:23	 	14-12	Devin Williams made Layup.
10:08	 	14-12	Foul on Daxter Miles Jr..
10:08	Bryce Dejean-Jones missed Free Throw.	14-12	 
10:08	Iowa State Deadball Team Rebound.	14-12	 
10:08	Bryce Dejean-Jones made Free Throw.	15-12	 
9:46	 	15-12	Daxter Miles Jr. missed Jumper.
9:46	Bryce Dejean-Jones Defensive Rebound.	15-12	 
9:40	Monte Morris missed Layup.	15-12	 
9:40	Bryce Dejean-Jones Offensive Rebound.	15-12	 
9:35	Bryce Dejean-Jones Turnover.	15-12	 
9:07	Foul on Naz Long.	15-12	 
9:06	 	15-12	Jevon Carter missed Jumper.
9:06	 	15-12	Devin Williams Offensive Rebound.
9:01	 	15-12	Devin Williams missed Layup.
9:01	 	15-12	Jonathan Holton Offensive Rebound.
9:01	 	15-14	Jonathan Holton made Two Point Tip Shot.
8:50	Matt Thomas Turnover.	15-14	 
8:40	 	15-14	Jonathan Holton missed Three Point Jumper.
8:40	 	15-14	Jevon Carter Offensive Rebound.
8:36	 	15-14	Juwan Staten missed Jumper.
8:36	Iowa State Defensive Rebound.	15-14	 
8:15	Georges Niang made Three Point Jumper. Assisted by Monte Morris.	18-14	 
7:52	 	18-14	Devin Williams missed Jumper.
7:52	Matt Thomas Defensive Rebound.	18-14	 
7:34	 	18-14	Foul on Jonathan Holton.
7:34	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:34	Dustin Hogue made Free Throw.	19-14	 
7:34	Dustin Hogue made Free Throw.	20-14	 
7:25	 	20-14	Juwan Staten missed Jumper.
7:25	 	20-14	Jevon Carter Offensive Rebound.
7:20	 	20-16	Jevon Carter made Layup.
7:08	Matt Thomas made Three Point Jumper. Assisted by Dustin Hogue.	23-16	 
6:40	 	23-16	Gary Browne missed Three Point Jumper.
6:40	 	23-16	West Virginia Offensive Rebound.
6:13	 	23-16	Nathan Adrian missed Three Point Jumper.
6:13	Dustin Hogue Defensive Rebound.	23-16	 
6:02	Abdel Nader missed Three Point Jumper.	23-16	 
6:02	 	23-16	Juwan Staten Defensive Rebound.
5:49	 	23-18	Juwan Staten made Layup.
5:49	Foul on Georges Niang.	23-18	 
5:49	 	23-18	Gary Browne Turnover.
5:48	Dustin Hogue missed Layup.	23-18	 
5:48	Abdel Nader Offensive Rebound.	23-18	 
5:48	Abdel Nader made Layup.	25-18	 
5:40	West Virginia  Timeout	West Virginia  Timeout	West Virginia  Timeout
5:14	 	25-20	Gary Browne made Jumper.
4:58	Iowa State  Timeout	Iowa State  Timeout	Iowa State  Timeout
4:51	Abdel Nader made Layup. Assisted by Dustin Hogue.	27-20	 
4:37	Foul on Matt Thomas.	27-20	 
4:37	 	27-20	Gary Browne missed Free Throw.
4:37	Abdel Nader Defensive Rebound.	27-20	 
4:30	Georges Niang missed Jumper.	27-20	 
4:30	 	27-20	Nathan Adrian Defensive Rebound.
4:15	 	27-22	Juwan Staten made Jumper. Assisted by Jevon Carter.
3:56	Georges Niang missed Layup.	27-22	 
3:56	 	27-22	Devin Williams Defensive Rebound.
3:28	 	27-22	Foul on Gary Browne.
3:28	 	27-22	Gary Browne Turnover.
3:28	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:06	Monte Morris made Jumper.	29-22	 
3:00	 	29-25	Gary Browne made Three Point Jumper. Assisted by Juwan Staten.
2:41	Georges Niang made Jumper. Assisted by Monte Morris.	31-25	 
2:19	Foul on Georges Niang.	31-25	 
2:19	 	31-25	Gary Browne missed Free Throw.
2:19	Abdel Nader Defensive Rebound.	31-25	 
2:10	 	31-25	Foul on Tarik Phillip.
2:10	Dustin Hogue missed Free Throw.	31-25	 
2:10	 	31-25	Devin Williams Defensive Rebound.
2:03	 	31-27	Devin Williams made Jumper. Assisted by Jevon Carter.
1:40	Abdel Nader missed Three Point Jumper.	31-27	 
1:40	 	31-27	Devin Williams Defensive Rebound.
1:30	 	31-27	Jevon Carter missed Three Point Jumper.
1:30	Dustin Hogue Defensive Rebound.	31-27	 
1:20	Matt Thomas missed Jumper.	31-27	 
1:20	 	31-27	Juwan Staten Defensive Rebound.
0:48	 	31-30	Juwan Staten made Three Point Jumper. Assisted by Devin Williams.
0:27	 	31-30	Foul on Tarik Phillip.
0:27	Matt Thomas made Free Throw.	32-30	 
0:27	Matt Thomas missed Free Throw.	32-30	 
0:27	 	32-30	Devin Williams Defensive Rebound.
0:01	Foul on Monte Morris.	32-30	 
0:01	 	32-31	Juwan Staten made Free Throw.
0:01	 	32-32	Juwan Staten made Free Throw.
0:01	Monte Morris missed Three Point Jumper.	32-32	 
0:01	Iowa State Deadball Team Rebound.	32-32	 
0:00	End of 1st half	End of 1st half	End of 1st half
20:00	 	32-32	Jump Ball won by West Virginia
19:52	 	32-35	Gary Browne made Three Point Jumper. Assisted by Juwan Staten.
19:29	Bryce Dejean-Jones Turnover.	32-35	 
19:29	 	32-35	Juwan Staten Steal.
19:23	 	32-35	Gary Browne missed Three Point Jumper.
19:23	Bryce Dejean-Jones Defensive Rebound.	32-35	 
19:11	Georges Niang made Three Point Jumper. Assisted by Monte Morris.	35-35	 
18:52	Foul on Naz Long.	35-35	 
18:31	 	35-35	Jonathan Holton Turnover.
18:14	Georges Niang made Layup.	37-35	 
18:01	West Virginia  Timeout	West Virginia  Timeout	West Virginia  Timeout
17:51	 	37-37	Devin Williams made Jumper.
17:33	 	37-37	Foul on Nathan Adrian.
17:25	Georges Niang missed Jumper.	37-37	 
17:25	 	37-37	Nathan Adrian Block.
17:25	Georges Niang Offensive Rebound.	37-37	 
17:21	Monte Morris made Three Point Jumper. Assisted by Georges Niang.	40-37	 
16:47	 	40-37	Gary Browne missed Jumper.
16:47	Dustin Hogue Defensive Rebound.	40-37	 
16:31	Foul on Abdel Nader.	40-37	 
16:31	Abdel Nader Turnover.	40-37	 
16:06	 	40-37	Gary Browne missed Three Point Jumper.
16:06	Abdel Nader Defensive Rebound.	40-37	 
15:47	Dustin Hogue made Layup. Assisted by Monte Morris.	42-37	 
15:20	Foul on Monte Morris.	42-37	 
15:20	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:59	Foul on Bryce Dejean-Jones.	42-37	 
14:59	 	42-37	Brandon Watkins Turnover.
14:59	 	42-37	Foul on Brandon Watkins.
14:48	Bryce Dejean-Jones made Jumper.	44-37	 
14:37	West Virginia  Timeout	West Virginia  Timeout	West Virginia  Timeout
14:20	 	44-37	Jevon Carter missed Three Point Jumper.
14:20	Dustin Hogue Defensive Rebound.	44-37	 
14:07	Abdel Nader missed Jumper.	44-37	 
14:07	 	44-37	Nathan Adrian Defensive Rebound.
13:55	 	44-39	Juwan Staten made Jumper.
13:49	Bryce Dejean-Jones Turnover.	44-39	 
