time	away	score	home
20:00	Jump Ball won by Utah	0-0	 
19:46	Jakob Poeltl missed Jumper.	0-0	 
19:46	Delon Wright Offensive Rebound.	0-0	 
19:40	Delon Wright missed Jumper.	0-0	 
19:40	 	0-0	Kyle Collinsworth Defensive Rebound.
19:25	 	0-0	Josh Sharp missed Layup.
19:25	Chris Reyes Block.	0-0	 
19:25	Kenneth Ogbe Defensive Rebound.	0-0	 
18:56	Brandon Taylor missed Jumper.	0-0	 
18:56	 	0-0	Josh Sharp Block.
18:56	 	0-0	Tyler Haws Defensive Rebound.
18:48	 	0-2	Tyler Haws made Jumper.
18:14	Kenneth Ogbe made Jumper.	2-2	 
18:14	 	2-2	Foul on Josh Sharp.
18:14	Kenneth Ogbe made Free Throw.	3-2	 
18:04	 	3-2	Kyle Collinsworth missed Jumper.
18:04	Delon Wright Defensive Rebound.	3-2	 
17:39	Kenneth Ogbe made Jumper.	5-2	 
17:22	 	5-2	Chase Fischer missed Three Point Jumper.
17:22	Jakob Poeltl Defensive Rebound.	5-2	 
17:15	Delon Wright made Layup.	7-2	 
17:03	 	7-2	Kyle Collinsworth missed Jumper.
17:03	Delon Wright Block.	7-2	 
17:03	 	7-2	BYU Offensive Rebound.
16:53	 	7-4	Tyler Haws made Jumper.
16:32	Delon Wright missed Three Point Jumper.	7-4	 
16:32	 	7-4	Kyle Collinsworth Defensive Rebound.
16:26	 	7-4	Tyler Haws missed Three Point Jumper.
16:26	Jakob Poeltl Defensive Rebound.	7-4	 
16:04	Chris Reyes made Jumper.	9-4	 
15:54	Foul on Jakob Poeltl.	9-4	 
15:54	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:54	 	9-4	Kyle Collinsworth missed Free Throw.
15:54	 	9-4	BYU Deadball Team Rebound.
15:54	 	9-5	Kyle Collinsworth made Free Throw.
15:26	Kenneth Ogbe missed Jumper.	9-5	 
15:26	 	9-5	Tyler Haws Defensive Rebound.
15:18	 	9-5	Chase Fischer Turnover.
15:01	Dallin Bachynski missed Jumper.	9-5	 
15:01	Brekkott Chapman Offensive Rebound.	9-5	 
15:01	Brekkott Chapman made Two Point Tip Shot.	11-5	 
14:39	Foul on Brekkott Chapman.	11-5	 
14:39	 	11-6	Luke Worthington made Free Throw.
14:39	 	11-7	Luke Worthington made Free Throw.
14:12	Brekkott Chapman made Jumper. Assisted by Delon Wright.	13-7	 
13:52	 	13-7	Kyle Collinsworth missed Jumper.
13:52	Brekkott Chapman Defensive Rebound.	13-7	 
13:31	Brekkott Chapman missed Jumper.	13-7	 
13:31	 	13-7	Tyler Haws Defensive Rebound.
13:26	Foul on Dallin Bachynski.	13-7	 
13:14	 	13-7	Jump Ball won by BYU
13:11	 	13-7	Chase Fischer missed Three Point Jumper.
13:11	Delon Wright Defensive Rebound.	13-7	 
13:04	 	13-7	Foul on Chase Fischer.
13:04	Brekkott Chapman made Free Throw.	14-7	 
13:04	Brekkott Chapman made Free Throw.	15-7	 
12:55	 	15-7	Tyler Haws missed Jumper.
12:55	 	15-7	BYU Offensive Rebound.
12:42	 	15-9	Kyle Collinsworth made Jumper. Assisted by Anson Winder.
12:11	Dakarai Tucker missed Three Point Jumper.	15-9	 
12:11	 	15-9	Kyle Collinsworth Block.
12:11	Brekkott Chapman Offensive Rebound.	15-9	 
12:06	Brekkott Chapman made Layup.	17-9	 
11:50	 	17-9	Anson Winder missed Three Point Jumper.
11:50	Brekkott Chapman Defensive Rebound.	17-9	 
11:42	Isaiah Wright made Layup.	19-9	 
11:42	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:36	Foul on Isaiah Wright.	19-9	 
