time	away	score	home
19:50	Adrian Rodgers missed Three Point Jumper.	0-0	 
19:48	 	0-0	Carlos Morris Defensive Rebound.
19:45	 	0-0	Carlos Morris Turnover.
19:45	Christopher Hyder Steal.	0-0	 
19:41	Trelun Banks made Jumper. Assisted by Christopher Hyder.	2-0	 
19:23	 	2-2	Maurice Walker made Jumper. Assisted by Joey King.
19:23	Foul on Keith Davis.	2-2	 
19:23	 	2-3	Maurice Walker made Free Throw.
18:50	Adrian Rodgers made Jumper. Assisted by Christopher Hyder.	4-3	 
18:28	 	4-3	Joey King missed Jumper.
18:26	Christopher Hyder Defensive Rebound.	4-3	 
18:21	Trelun Banks Turnover.	4-3	 
18:21	 	4-3	Andre Hollins Steal.
18:15	 	4-3	Carlos Morris missed Three Point Jumper.
18:13	Keith Davis Defensive Rebound.	4-3	 
17:55	Adrian Rodgers made Jumper. Assisted by Jared Sam.	6-3	 
17:52	Southern  Timeout	Southern  Timeout	Southern  Timeout
17:29	 	6-3	DeAndre Mathieu missed Layup.
17:28	 	6-3	Minnesota Offensive Rebound.
17:18	 	6-3	Charles Buggs missed Three Point Jumper.
17:16	Christopher Hyder Defensive Rebound.	6-3	 
17:12	Adrian Rodgers Turnover.	6-3	 
17:12	 	6-3	Andre Hollins Steal.
16:57	 	6-5	Maurice Walker made Layup. Assisted by DeAndre Mathieu.
16:42	Trelun Banks missed Three Point Jumper.	6-5	 
16:40	 	6-5	Charles Buggs Defensive Rebound.
16:17	 	6-7	Joey King made Jumper.
16:11	Trelun Banks missed Jumper.	6-7	 
16:11	 	6-7	Maurice Walker Block.
16:08	 	6-7	DeAndre Mathieu Defensive Rebound.
16:03	 	6-7	Andre Hollins Turnover.
16:03	Christopher Hyder Steal.	6-7	 
16:01	Christopher Hyder Turnover.	6-7	 
15:41	 	6-10	Andre Hollins made Three Point Jumper. Assisted by DeAndre Mathieu.
15:23	Adrian Rodgers missed Three Point Jumper.	6-10	 
15:20	 	6-10	Andre Hollins Defensive Rebound.
15:17	 	6-12	DeAndre Mathieu made Layup. Assisted by Andre Hollins.
14:46	Tre Lynch missed Three Point Jumper.	6-12	 
