time	away	score	home
20:00	 	0-0	Jump Ball won by Kentucky
19:53	 	0-0	Karl-Anthony Towns missed Three Point Jumper.
19:53	 	0-0	Aaron Harrison Offensive Rebound.
19:36	 	0-0	Alex Poythress missed Jumper.
19:36	Maodo Lo Defensive Rebound.	0-0	 
19:17	 	0-0	Foul on Alex Poythress.
19:17	Kyle Castlin made Free Throw.	1-0	 
19:17	Kyle Castlin made Free Throw.	2-0	 
19:02	 	2-0	Willie Cauley-Stein Turnover.
19:02	Maodo Lo Steal.	2-0	 
18:58	Isaac Cohen made Dunk. Assisted by Maodo Lo.	4-0	 
18:34	 	4-0	Karl-Anthony Towns missed Jumper.
18:34	Isaac Cohen Defensive Rebound.	4-0	 
18:05	Isaac Cohen missed Jumper.	4-0	 
18:05	 	4-0	Alex Poythress Defensive Rebound.
17:58	 	4-0	Andrew Harrison missed Layup.
17:58	Maodo Lo Defensive Rebound.	4-0	 
17:34	Chris McComber made Three Point Jumper.	7-0	 
17:28	Kentucky  Timeout	Kentucky  Timeout	Kentucky  Timeout
17:23	 	7-0	Dominique Hawkins Turnover.
17:23	Maodo Lo Steal.	7-0	 
17:16	Maodo Lo made Layup.	9-0	 
17:08	 	9-0	Dominique Hawkins missed Three Point Jumper.
17:08	 	9-0	Kentucky Deadball Team Rebound.
17:03	Foul on Chris McComber.	9-0	 
16:59	 	9-0	Dakari Johnson Turnover.
16:28	Maodo Lo missed Three Point Jumper.	9-0	 
16:28	 	9-0	Kentucky Deadball Team Rebound.
16:14	 	9-0	Trey Lyles missed Jumper.
16:14	Maodo Lo Defensive Rebound.	9-0	 
15:39	Kyle Castlin made Jumper.	11-0	 
15:22	 	11-0	Andrew Harrison missed Jumper.
15:22	Cory Osetkowski Block.	11-0	 
15:22	Maodo Lo Defensive Rebound.	11-0	 
15:10	Kyle Castlin missed Layup.	11-0	 
15:10	 	11-0	Trey Lyles Block.
15:10	 	11-0	Trey Lyles Defensive Rebound.
14:55	 	11-2	Aaron Harrison made Layup.
14:55	Foul on Cory Osetkowski.	11-2	 
14:55	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:55	 	11-3	Aaron Harrison made Free Throw.
14:23	Steve Frankoski missed Jumper.	11-3	 
14:23	 	11-3	Trey Lyles Defensive Rebound.
14:06	 	11-3	Aaron Harrison missed Three Point Jumper.
14:06	 	11-3	Marcus Lee Offensive Rebound.
13:56	 	11-3	Marcus Lee Turnover.
13:56	Maodo Lo Steal.	11-3	 
13:39	Noah Springwater made Three Point Jumper. Assisted by Isaac Cohen.	14-3	 
13:18	Foul on Noah Springwater.	14-3	 
13:18	 	14-4	Andrew Harrison made Free Throw.
13:18	 	14-5	Andrew Harrison made Free Throw.
12:53	Jeff Coby missed Layup.	14-5	 
12:53	Cory Osetkowski Offensive Rebound.	14-5	 
12:53	Cory Osetkowski missed Two Point Tip Shot.	14-5	 
12:53	Cory Osetkowski Offensive Rebound.	14-5	 
12:28	Maodo Lo missed Three Point Jumper.	14-5	 
12:28	 	14-5	Karl-Anthony Towns Defensive Rebound.
12:20	 	14-7	Aaron Harrison made Dunk. Assisted by Andrew Harrison.
11:58	Steve Frankoski made Three Point Jumper. Assisted by Cory Osetkowski.	17-7	 
11:37	 	17-9	Karl-Anthony Towns made Jumper. Assisted by Aaron Harrison.
11:01	Cory Osetkowski Turnover.	17-9	 
11:01	 	17-9	Karl-Anthony Towns Steal.
10:55	 	17-9	Willie Cauley-Stein missed Layup.
10:55	 	17-9	Willie Cauley-Stein Offensive Rebound.
10:48	 	17-9	Andrew Harrison missed Three Point Jumper.
10:48	 	17-9	Kentucky Offensive Rebound.
10:43	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:15	 	17-9	Andrew Harrison missed Jumper.
10:15	Cory Osetkowski Defensive Rebound.	17-9	 
9:34	Steve Frankoski missed Layup.	17-9	 
9:34	 	17-9	Karl-Anthony Towns Block.
9:34	 	17-9	Kentucky Deadball Team Rebound.
9:02	 	17-11	Willie Cauley-Stein made Dunk. Assisted by Karl-Anthony Towns.
9:02	Foul on Luke Petrasek.	17-11	 
9:02	 	17-12	Willie Cauley-Stein made Free Throw.
8:37	Maodo Lo missed Layup.	17-12	 
8:37	 	17-12	Karl-Anthony Towns Defensive Rebound.
8:30	 	17-14	Alex Poythress made Dunk. Assisted by Dominique Hawkins.
8:27	Columbia  Timeout	Columbia  Timeout	Columbia  Timeout
7:55	Maodo Lo made Three Point Jumper. Assisted by Kyle Castlin.	20-14	 
7:46	 	20-14	Karl-Anthony Towns missed Jumper.
7:46	Luke Petrasek Defensive Rebound.	20-14	 
7:41	 	20-14	Foul on Karl-Anthony Towns.
7:41	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:05	Columbia  Turnover.	20-14	 
6:43	Foul on Chris McComber.	20-14	 
6:35	Foul on Isaac Cohen.	20-14	 
6:35	 	20-14	Dakari Johnson missed Free Throw.
6:35	 	20-14	Kentucky Deadball Team Rebound.
6:35	 	20-14	Dakari Johnson missed Free Throw.
6:35	 	20-14	Trey Lyles Offensive Rebound.
6:20	 	20-14	Trey Lyles missed Three Point Jumper.
6:20	Noah Springwater Defensive Rebound.	20-14	 
5:59	Luke Petrasek missed Three Point Jumper.	20-14	 
5:59	 	20-14	Aaron Harrison Defensive Rebound.
5:50	 	20-14	Aaron Harrison missed Jumper.
5:50	 	20-14	Aaron Harrison Offensive Rebound.
5:46	 	20-16	Dakari Johnson made Jumper.
5:13	Isaac Cohen Turnover.	20-16	 
5:13	 	20-16	Aaron Harrison Steal.
4:46	 	20-19	Aaron Harrison made Three Point Jumper. Assisted by Trey Lyles.
4:21	Cory Osetkowski made Jumper.	22-19	 
4:13	 	22-21	Alex Poythress made Dunk. Assisted by Andrew Harrison.
3:39	Jeff Coby Turnover.	22-21	 
3:39	 	22-21	Aaron Harrison Steal.
3:39	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:27	 	22-21	Andrew Harrison missed Three Point Jumper.
3:27	Cory Osetkowski Defensive Rebound.	22-21	 
2:48	Maodo Lo missed Three Point Jumper.	22-21	 
2:48	Cory Osetkowski Offensive Rebound.	22-21	 
2:35	 	22-21	Foul on Dakari Johnson.
2:04	 	22-21	Foul on Aaron Harrison.
2:04	Steve Frankoski missed Three Point Jumper.	22-21	 
2:04	 	22-21	Trey Lyles Block.
2:04	Isaac Cohen Offensive Rebound.	22-21	 
1:52	Steve Frankoski missed Three Point Jumper.	22-21	 
1:52	 	22-21	Willie Cauley-Stein Defensive Rebound.
1:48	 	22-21	Willie Cauley-Stein missed Jumper.
1:48	 	22-21	Trey Lyles Offensive Rebound.
1:44	 	22-21	Trey Lyles missed Jumper.
1:44	Columbia Defensive Rebound.	22-21	 
1:16	Jeff Coby missed Three Point Jumper.	22-21	 
1:16	 	22-21	Andrew Harrison Defensive Rebound.
1:06	Foul on Isaac Cohen.	22-21	 
1:06	 	22-21	Andrew Harrison missed Free Throw.
1:06	 	22-21	Kentucky Deadball Team Rebound.
1:06	 	22-21	Andrew Harrison missed Free Throw.
1:06	Maodo Lo Defensive Rebound.	22-21	 
0:51	Maodo Lo made Three Point Jumper. Assisted by Cory Osetkowski.	25-21	 
0:40	 	25-21	Karl-Anthony Towns missed Layup.
0:40	 	25-21	Trey Lyles Offensive Rebound.
0:40	 	25-23	Trey Lyles made Two Point Tip Shot.
0:02	 	25-23	Foul on Dominique Hawkins.
0:01	Steve Frankoski missed Three Point Jumper.	25-23	 
0:01	 	25-23	Kentucky Defensive Rebound.
0:00	End of 1st half	End of 1st half	End of 1st half
20:00	Jump Ball won by Columbia	25-23	 
19:51	Kyle Castlin missed Three Point Jumper.	25-23	 
19:51	 	25-23	Willie Cauley-Stein Defensive Rebound.
19:31	 	25-25	Trey Lyles made Jumper. Assisted by Willie Cauley-Stein.
19:11	Chris McComber missed Three Point Jumper.	25-25	 
19:11	 	25-25	Willie Cauley-Stein Defensive Rebound.
18:58	 	25-25	Karl-Anthony Towns missed Layup.
18:58	 	25-25	Kentucky Offensive Rebound.
18:42	 	25-25	Aaron Harrison missed Jumper.
18:42	Isaac Cohen Defensive Rebound.	25-25	 
18:26	Maodo Lo made Layup.	27-25	 
18:14	 	27-27	Karl-Anthony Towns made Jumper. Assisted by Aaron Harrison.
17:52	Maodo Lo made Three Point Jumper. Assisted by Cory Osetkowski.	30-27	 
17:37	 	30-29	Aaron Harrison made Jumper.
17:09	Maodo Lo missed Jumper.	30-29	 
17:09	Kyle Castlin Offensive Rebound.	30-29	 
17:09	Kyle Castlin made Two Point Tip Shot.	32-29	 
16:51	 	32-31	Andrew Harrison made Layup.
16:22	Maodo Lo missed Layup.	32-31	 
16:22	 	32-31	Karl-Anthony Towns Block.
16:22	Kyle Castlin Offensive Rebound.	32-31	 
16:13	Kyle Castlin made Layup.	34-31	 
16:07	 	34-31	Aaron Harrison missed Jumper.
16:07	 	34-31	Andrew Harrison Offensive Rebound.
16:03	Foul on Cory Osetkowski.	34-31	 
15:56	 	34-31	Aaron Harrison missed Jumper.
15:56	 	34-31	Willie Cauley-Stein Offensive Rebound.
15:56	Foul on Chris McComber.	34-31	 
15:56	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:54	Foul on Luke Petrasek.	34-31	 
15:43	 	34-31	Trey Lyles missed Jumper.
15:43	 	34-31	Willie Cauley-Stein Offensive Rebound.
15:36	 	34-31	Aaron Harrison missed Jumper.
15:36	 	34-31	Trey Lyles Offensive Rebound.
15:17	 	34-33	Karl-Anthony Towns made Dunk. Assisted by Trey Lyles.
14:48	Kyle Castlin missed Layup.	34-33	 
14:48	 	34-33	Karl-Anthony Towns Block.
14:48	Columbia Offensive Rebound.	34-33	 
14:40	Maodo Lo missed Three Point Jumper.	34-33	 
14:40	 	34-33	Karl-Anthony Towns Defensive Rebound.
14:33	Foul on Luke Petrasek.	34-33	 
14:18	 	34-33	Derek Willis missed Three Point Jumper.
14:18	 	34-33	Alex Poythress Offensive Rebound.
14:09	Foul on Isaac Cohen.	34-33	 
14:09	 	34-33	Willie Cauley-Stein missed Free Throw.
14:09	 	34-33	Kentucky Deadball Team Rebound.
14:09	 	34-34	Willie Cauley-Stein made Free Throw.
13:34	Maodo Lo missed Jumper.	34-34	 
13:34	 	34-34	Willie Cauley-Stein Block.
13:34	 	34-34	Kentucky Defensive Rebound.
13:23	 	34-34	Aaron Harrison missed Three Point Jumper.
13:23	 	34-34	Derek Willis Offensive Rebound.
13:18	Foul on Steve Frankoski.	34-34	 
13:18	 	34-35	Derek Willis made Free Throw.
13:18	 	34-36	Derek Willis made Free Throw.
13:04	 	34-36	Foul on Alex Poythress.
12:29	Cory Osetkowski Turnover.	34-36	 
12:15	Foul on Jeff Coby.	34-36	 
12:15	 	34-37	Dakari Johnson made Free Throw.
12:15	 	34-38	Dakari Johnson made Free Throw.
11:50	Maodo Lo made Three Point Jumper.	37-38	 
11:32	 	37-38	Derek Willis missed Three Point Jumper.
11:32	 	37-38	Dakari Johnson Offensive Rebound.
11:29	Foul on Jeff Coby.	37-38	 
11:29	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:29	 	37-38	Dakari Johnson missed Free Throw.
11:29	Columbia Defensive Rebound.	37-38	 
11:20	Noah Springwater Turnover.	37-38	 
11:20	 	37-38	Aaron Harrison Steal.
11:15	 	37-40	Aaron Harrison made Dunk.
10:49	Foul on Kyle Castlin.	37-40	 
10:49	Kyle Castlin Turnover.	37-40	 
10:28	 	37-40	Andrew Harrison missed Three Point Jumper.
10:28	 	37-40	Marcus Lee Offensive Rebound.
10:22	 	37-42	Marcus Lee made Layup.
10:09	Maodo Lo missed Three Point Jumper.	37-42	 
10:09	 	37-42	Trey Lyles Defensive Rebound.
10:00	 	37-44	Willie Cauley-Stein made Dunk. Assisted by Andrew Harrison.
9:56	Columbia  Timeout	Columbia  Timeout	Columbia  Timeout
9:28	Cory Osetkowski made Jumper.	39-44	 
9:10	 	39-46	Trey Lyles made Jumper.
8:36	Isaac Cohen Turnover.	39-46	 
8:36	 	39-46	Andrew Harrison Steal.
8:29	 	39-46	Andrew Harrison missed Layup.
8:29	 	39-46	Willie Cauley-Stein Offensive Rebound.
8:22	 	39-48	Willie Cauley-Stein made Dunk.
7:50	Foul on Kyle Castlin.	39-48	 
7:50	Kyle Castlin Turnover.	39-48	 
7:50	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:32	 	39-50	Aaron Harrison made Jumper.
7:02	Chris McComber missed Three Point Jumper.	39-50	 
7:02	 	39-50	Trey Lyles Defensive Rebound.
6:51	 	39-50	Aaron Harrison missed Three Point Jumper.
6:51	Chris McComber Defensive Rebound.	39-50	 
6:29	Cory Osetkowski made Layup.	41-50	 
6:14	 	41-50	Andrew Harrison missed Three Point Jumper.
6:14	Columbia Defensive Rebound.	41-50	 
5:54	Chris McComber missed Three Point Jumper.	41-50	 
5:54	Cory Osetkowski Offensive Rebound.	41-50	 
5:49	 	41-50	Foul on Andrew Harrison.
5:37	Isaac Cohen Turnover.	41-50	 
5:37	 	41-50	Marcus Lee Steal.
5:13	Foul on Kyle Castlin.	41-50	 
5:13	 	41-50	Trey Lyles missed Free Throw.
5:13	 	41-50	Kentucky Deadball Team Rebound.
5:13	 	41-51	Trey Lyles made Free Throw.
4:53	Maodo Lo missed Layup.	41-51	 
4:53	 	41-51	Willie Cauley-Stein Defensive Rebound.
4:39	 	41-51	Willie Cauley-Stein missed Jumper.
4:39	Maodo Lo Defensive Rebound.	41-51	 
4:19	 	41-51	Foul on Andrew Harrison.
4:19	Cory Osetkowski missed Free Throw.	41-51	 
4:19	Columbia Deadball Team Rebound.	41-51	 
4:19	Cory Osetkowski missed Free Throw.	41-51	 
4:19	 	41-51	Andrew Harrison Defensive Rebound.
4:15	 	41-54	Derek Willis made Three Point Jumper. Assisted by Aaron Harrison.
3:50	Chris McComber missed Three Point Jumper.	41-54	 
3:50	 	41-54	Trey Lyles Defensive Rebound.
3:20	 	41-54	Derek Willis missed Three Point Jumper.
3:20	 	41-54	Marcus Lee Offensive Rebound.
3:11	 	41-54	Andrew Harrison missed Jumper.
3:11	 	41-54	Kentucky Offensive Rebound.
3:07	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
2:54	 	41-54	Aaron Harrison missed Three Point Jumper.
2:54	Nate Hickman Defensive Rebound.	41-54	 
2:42	Nate Hickman missed Layup.	41-54	 
2:42	 	41-54	Trey Lyles Defensive Rebound.
2:29	 	41-54	Andrew Harrison missed Jumper.
2:29	Cory Osetkowski Block.	41-54	 
2:29	Nate Hickman Defensive Rebound.	41-54	 
2:17	Nate Hickman missed Three Point Jumper.	41-54	 
2:17	 	41-54	Willie Cauley-Stein Defensive Rebound.
1:46	 	41-54	Andrew Harrison missed Three Point Jumper.
1:46	 	41-54	Willie Cauley-Stein Offensive Rebound.
1:40	 	41-56	Willie Cauley-Stein made Jumper.
1:19	Maodo Lo missed Three Point Jumper.	41-56	 
1:19	Chris McComber Offensive Rebound.	41-56	 
1:03	Luke Petrasek made Dunk.	43-56	 
0:45	 	43-56	Trey Lyles missed Jumper.
0:45	Maodo Lo Defensive Rebound.	43-56	 
0:37	 	43-56	Foul on Andrew Harrison.
0:27	Kendall Jackson made Three Point Jumper.	46-56	 
0:00	End of Game	End of Game	End of Game
