time	away	score	home
20:00	 	0-0	Jump Ball won by Charlotte
19:41	 	0-0	Terrence Williams missed Jumper.
19:41	D.J. Newbill Defensive Rebound.	0-0	 
19:31	Brandon Taylor missed Three Point Jumper.	0-0	 
19:31	 	0-0	Mike Thorne Jr. Defensive Rebound.
19:14	 	0-0	Mike Thorne Jr. missed Jumper.
19:14	 	0-0	Willie Clayton Offensive Rebound.
19:09	Foul on Donovon Jack.	0-0	 
19:07	 	0-3	Braxton Ogbueze made Three Point Jumper. Assisted by Terrence Williams.
18:40	Ross Travis Turnover.	0-3	 
18:30	 	0-6	Terrence Williams made Three Point Jumper. Assisted by Willie Clayton.
18:11	Shep Garner missed Jumper.	0-6	 
18:11	 	0-6	Charlotte Deadball Team Rebound.
17:44	Foul on Jordan Dickerson.	0-6	 
17:41	 	0-8	Braxton Ogbueze made Jumper.
17:33	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
17:24	Brandon Taylor made Three Point Jumper. Assisted by Ross Travis.	3-8	 
16:57	 	3-8	Willie Clayton missed Jumper.
16:57	 	3-8	Pierri Henry Offensive Rebound.
16:48	Foul on Jordan Dickerson.	3-8	 
16:44	Foul on Brandon Taylor.	3-8	 
16:44	 	3-9	Terrence Williams made Free Throw.
16:44	 	3-9	Terrence Williams missed Free Throw.
16:44	D.J. Newbill Defensive Rebound.	3-9	 
16:38	D.J. Newbill made Three Point Jumper.	6-9	 
16:25	 	6-9	Pierri Henry missed Jumper.
16:25	Brandon Taylor Defensive Rebound.	6-9	 
16:16	 	6-9	Foul on Braxton Ogbueze.
16:08	Donovon Jack missed Jumper.	6-9	 
16:08	 	6-9	Pierri Henry Defensive Rebound.
16:01	 	6-9	Pierri Henry Turnover.
16:01	D.J. Newbill Steal.	6-9	 
15:58	 	6-9	Foul on Terrence Williams.
15:58	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:53	D.J. Newbill made Jumper.	8-9	 
15:36	 	8-9	Foul on Willie Clayton.
15:36	 	8-9	Willie Clayton Turnover.
15:11	Donovon Jack made Jumper.	10-9	 
14:51	 	10-9	Willie Clayton Turnover.
14:31	D.J. Newbill missed Three Point Jumper.	10-9	 
14:31	Penn State Offensive Rebound.	10-9	 
14:10	Julian Moore Turnover.	10-9	 
14:02	 	10-11	Terrence Williams made Layup. Assisted by Pierri Henry.
13:41	Brandon Taylor made Jumper.	12-11	 
13:22	Foul on John Johnson.	12-11	 
13:18	 	12-11	Terrence Williams missed Layup.
13:17	Julian Moore Defensive Rebound.	12-11	 
13:11	Brandon Taylor missed Three Point Jumper.	12-11	 
13:10	 	12-11	Pierri Henry Defensive Rebound.
13:04	 	12-11	Torin Dorn Turnover.
13:04	John Johnson Steal.	12-11	 
12:56	D.J. Newbill made Layup. Assisted by John Johnson.	14-11	 
12:43	Foul on Julian Moore.	14-11	 
12:43	 	14-11	Mike Thorne Jr. missed Free Throw.
12:43	 	14-11	Charlotte Deadball Team Rebound.
12:43	 	14-11	Mike Thorne Jr. missed Free Throw.
12:43	Ross Travis Defensive Rebound.	14-11	 
12:33	D.J. Newbill made Jumper.	16-11	 
12:12	 	16-14	Torin Dorn made Three Point Jumper. Assisted by Braxton Ogbueze.
11:56	D.J. Newbill missed Three Point Jumper.	16-14	 
11:56	Ross Travis Offensive Rebound.	16-14	 
11:29	Ross Travis missed Layup.	16-14	 
11:28	Donovon Jack Offensive Rebound.	16-14	 
11:26	Donovon Jack missed Two Point Tip Shot.	16-14	 
11:25	 	16-14	Terrence Williams Defensive Rebound.
11:20	 	16-17	Keyshawn Woods made Three Point Jumper. Assisted by Terrence Williams.
10:57	Ross Travis Turnover.	16-17	 
10:57	 	16-17	Terrence Williams Steal.
10:53	Foul on Donovon Jack.	16-17	 
10:53	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:53	 	16-18	Terrence Williams made Free Throw.
10:53	 	16-19	Terrence Williams made Free Throw.
10:40	Brandon Taylor missed Jumper.	16-19	 
10:40	 	16-19	Mike Thorne Jr. Defensive Rebound.
10:21	 	16-19	Mike Thorne Jr. missed Jumper.
10:21	D.J. Newbill Defensive Rebound.	16-19	 
10:11	D.J. Newbill missed Layup.	16-19	 
10:11	 	16-19	Mike Thorne Jr. Defensive Rebound.
10:03	 	16-21	Braxton Ogbueze made Jumper.
9:35	Shep Garner missed Three Point Jumper.	16-21	 
9:35	 	16-21	Braxton Ogbueze Defensive Rebound.
9:26	 	16-24	Keyshawn Woods made Three Point Jumper. Assisted by Braxton Ogbueze.
9:22	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
9:11	Foul on John Johnson.	16-24	 
9:11	John Johnson Turnover.	16-24	 
8:55	Foul on Julian Moore.	16-24	 
8:55	 	16-24	Willie Clayton missed Free Throw.
8:55	D.J. Newbill Defensive Rebound.	16-24	 
8:51	D.J. Newbill missed Layup.	16-24	 
8:51	 	16-24	Willie Clayton Defensive Rebound.
8:27	 	16-24	Willie Clayton missed Layup.
8:27	 	16-24	Willie Clayton Offensive Rebound.
8:17	 	16-24	Willie Clayton Turnover.
8:11	Brandon Taylor missed Jumper.	16-24	 
8:11	Jordan Dickerson Offensive Rebound.	16-24	 
8:05	Jordan Dickerson missed Layup.	16-24	 
8:05	 	16-24	Braxton Ogbueze Defensive Rebound.
7:57	 	16-24	Willie Clayton missed Jumper.
7:57	Jordan Dickerson Defensive Rebound.	16-24	 
7:14	 	16-24	Foul on Ivan Benkovic.
7:14	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:14	Geno Thorpe made Free Throw.	17-24	 
7:14	Geno Thorpe made Free Throw.	18-24	 
6:54	 	18-24	Foul on Pierri Henry.
6:54	 	18-24	Pierri Henry Turnover.
6:37	Shep Garner missed Layup.	18-24	 
6:37	 	18-24	Charlotte Defensive Rebound.
6:22	 	18-24	Pierri Henry missed Layup.
6:22	Geno Thorpe Defensive Rebound.	18-24	 
6:15	Geno Thorpe made Layup.	20-24	 
5:59	 	20-26	Willie Clayton made Layup. Assisted by Braxton Ogbueze.
5:38	 	20-26	Foul on Willie Clayton.
5:38	Geno Thorpe missed Free Throw.	20-26	 
5:38	Penn State Deadball Team Rebound.	20-26	 
5:38	Geno Thorpe made Free Throw.	21-26	 
5:38	 	21-26	Terrence Williams Turnover.
5:38	Payton Banks Steal.	21-26	 
