time	away	score	home
19:43	Shep Garner missed Three Point Jumper.	0-0	 
19:43	 	0-0	Cheikh Sane Defensive Rebound.
19:31	 	0-0	Cheikh Sane missed Three Point Jumper.
19:31	Ross Travis Defensive Rebound.	0-0	 
19:15	 	0-0	Foul on Cheikh Sane.
19:01	Shep Garner missed Three Point Jumper.	0-0	 
19:01	 	0-0	Ryan Taylor Defensive Rebound.
18:53	 	0-3	Austin Loop made Three Point Jumper. Assisted by Aleksa Nikolic.
18:24	Brandon Taylor made Jumper.	2-3	 
18:06	 	2-6	Justin Edmonds made Three Point Jumper. Assisted by Austin Loop.
17:39	D.J. Newbill missed Three Point Jumper.	2-6	 
17:39	 	2-6	Ryan Taylor Defensive Rebound.
17:29	 	2-6	Justin Edmonds missed Three Point Jumper.
17:29	Ross Travis Defensive Rebound.	2-6	 
17:15	Ross Travis missed Jumper.	2-6	 
17:15	Jordan Dickerson Offensive Rebound.	2-6	 
16:50	 	2-6	Foul on Aleksa Nikolic.
16:37	Brandon Taylor missed Three Point Jumper.	2-6	 
16:37	 	2-6	Justin Edmonds Defensive Rebound.
16:19	Foul on Shep Garner.	2-6	 
16:19	 	2-6	Justin Edmonds missed Free Throw.
16:19	 	2-6	Marshall Deadball Team Rebound.
16:19	 	2-7	Justin Edmonds made Free Throw.
16:19	 	2-8	Justin Edmonds made Free Throw.
16:14	D.J. Newbill made Dunk.	4-8	 
15:59	 	4-8	Ryan Taylor Turnover.
15:59	John Johnson Steal.	4-8	 
15:58	John Johnson missed Layup.	4-8	 
15:58	 	4-8	Marshall Defensive Rebound.
15:58	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:48	 	4-8	Austin Loop missed Three Point Jumper.
15:48	D.J. Newbill Defensive Rebound.	4-8	 
15:27	D.J. Newbill made Jumper.	6-8	 
15:20	 	6-8	Aleksa Nikolic missed Jumper.
15:20	Brandon Taylor Defensive Rebound.	6-8	 
15:01	Donovon Jack missed Jumper.	6-8	 
15:01	 	6-8	Marshall Defensive Rebound.
14:43	 	6-8	Cheikh Sane missed Jumper.
14:43	Geno Thorpe Defensive Rebound.	6-8	 
14:30	Brandon Taylor made Jumper.	8-8	 
14:18	 	8-8	Aleksa Nikolic missed Three Point Jumper.
14:18	Brandon Taylor Defensive Rebound.	8-8	 
14:13	D.J. Newbill Turnover.	8-8	 
14:02	 	8-10	JP Kambola made Dunk. Assisted by Ryan Taylor.
13:43	Donovon Jack missed Jumper.	8-10	 
13:43	 	8-10	JP Kambola Block.
13:42	Donovon Jack Offensive Rebound.	8-10	 
13:39	John Johnson made Three Point Jumper. Assisted by Donovon Jack.	11-10	 
13:30	 	11-10	Jay Johnson missed Three Point Jumper.
13:30	John Johnson Defensive Rebound.	11-10	 
13:29	 	11-10	Foul on Justin Edmonds.
13:09	Ross Travis missed Jumper.	11-10	 
13:09	Shep Garner Offensive Rebound.	11-10	 
13:02	John Johnson missed Layup.	11-10	 
13:02	 	11-10	Ryan Taylor Defensive Rebound.
12:54	Foul on Geno Thorpe.	11-10	 
12:54	 	11-11	Ryan Taylor made Free Throw.
12:54	 	11-11	Ryan Taylor missed Free Throw.
12:54	Shep Garner Defensive Rebound.	11-11	 
12:48	Geno Thorpe missed Layup.	11-11	 
12:48	 	11-11	Ryan Taylor Defensive Rebound.
12:17	 	11-11	JP Kambola missed Layup.
12:17	Ross Travis Defensive Rebound.	11-11	 
12:12	Foul on Geno Thorpe.	11-11	 
12:12	Geno Thorpe Turnover.	11-11	 
11:41	 	11-14	Jay Johnson made Three Point Jumper. Assisted by JP Kambola.
11:16	John Johnson made Three Point Jumper.	14-14	 
10:59	Foul on Ross Travis.	14-14	 
10:59	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:48	 	14-14	Ryan Taylor Turnover.
10:47	Brandon Taylor Steal.	14-14	 
10:26	Brandon Taylor missed Jumper.	14-14	 
10:26	 	14-14	Ryan Taylor Defensive Rebound.
10:17	 	14-14	Ryan Taylor missed Jumper.
10:17	 	14-14	Marshall Offensive Rebound.
10:11	 	14-17	Jay Johnson made Three Point Jumper. Assisted by Tamron Manning.
9:35	D.J. Newbill Turnover.	14-17	 
9:34	 	14-17	DeVince Boykins Steal.
9:13	Foul on Jordan Dickerson.	14-17	 
9:13	 	14-17	DeVince Boykins missed Free Throw.
9:13	 	14-17	Marshall Deadball Team Rebound.
9:13	 	14-17	DeVince Boykins missed Free Throw.
9:13	Ross Travis Defensive Rebound.	14-17	 
8:48	Brandon Taylor missed Three Point Jumper.	14-17	 
8:48	 	14-17	JP Kambola Defensive Rebound.
8:35	 	14-17	Jay Johnson missed Three Point Jumper.
8:35	 	14-17	DeVince Boykins Offensive Rebound.
8:21	 	14-17	Tamron Manning missed Jumper.
8:21	 	14-17	DeVince Boykins Offensive Rebound.
8:02	 	14-17	Ryan Taylor Turnover.
8:00	Brandon Taylor Steal.	14-17	 
7:52	Ross Travis made Layup. Assisted by Shep Garner.	16-17	 
7:27	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:27	Foul on Ross Travis.	16-17	 
7:13	 	16-17	Aleksa Nikolic Turnover.
7:12	D.J. Newbill Steal.	16-17	 
7:11	 	16-17	Foul on Austin Loop.
6:59	Donovon Jack missed Layup.	16-17	 
6:59	 	16-17	Jay Johnson Block.
6:57	 	16-17	Cheikh Sane Defensive Rebound.
6:48	 	16-17	Cheikh Sane missed Layup.
6:48	Donovon Jack Defensive Rebound.	16-17	 
6:37	Payton Banks made Three Point Jumper. Assisted by D.J. Newbill.	19-17	 
6:26	 	19-17	Austin Loop missed Three Point Jumper.
6:26	 	19-17	Cheikh Sane Offensive Rebound.
6:24	Foul on Donovon Jack.	19-17	 
6:24	 	19-17	Cheikh Sane missed Free Throw.
6:24	Julian Moore Defensive Rebound.	19-17	 
6:10	Foul on Payton Banks.	19-17	 
6:10	Payton Banks Turnover.	19-17	 
5:57	 	19-17	Aleksa Nikolic missed Three Point Jumper.
5:57	D.J. Newbill Defensive Rebound.	19-17	 
5:51	John Johnson made Layup. Assisted by D.J. Newbill.	21-17	 
5:36	 	21-17	Aleksa Nikolic missed Three Point Jumper.
5:36	 	21-17	JP Kambola Offensive Rebound.
5:32	 	21-17	JP Kambola missed Layup.
5:32	Julian Moore Defensive Rebound.	21-17	 
4:57	D.J. Newbill missed Three Point Jumper.	21-17	 
4:57	 	21-17	Marshall Defensive Rebound.
4:56	Foul on Julian Moore.	21-17	 
4:56	 	21-18	Justin Edmonds made Free Throw.
4:56	 	21-18	Justin Edmonds missed Free Throw.
4:56	Penn State Defensive Rebound.	21-18	 
4:55	 	21-18	Foul on Justin Edmonds.
