time	away	score	home
19:38	Youssou Ndoye made Layup.	2-0	 
19:18	 	2-0	Maurice Daly Ndour missed Jumper.
19:18	Youssou Ndoye Defensive Rebound.	2-0	 
19:18	 	2-0	Foul on Wadly Mompremier.
19:00	Youssou Ndoye missed Layup.	2-0	 
19:00	 	2-0	Javarez Willis Defensive Rebound.
18:38	 	2-0	Maurice Daly Ndour Turnover.
18:38	 	2-0	Foul on Maurice Daly Ndour.
18:27	Marcus Posley missed Three Point Jumper.	2-0	 
18:27	 	2-0	Wadly Mompremier Defensive Rebound.
18:18	 	2-0	Javarez Willis missed Jumper.
18:18	Jaylen Adams Defensive Rebound.	2-0	 
18:08	Andell Cumberbatch missed Layup.	2-0	 
18:08	 	2-0	Maurice Daly Ndour Block.
18:07	 	2-0	Maurice Daly Ndour Defensive Rebound.
18:02	 	2-0	Maurice Daly Ndour Turnover.
17:45	Jaylen Adams Turnover.	2-0	 
17:44	 	2-0	Wadly Mompremier Steal.
17:11	 	2-0	Javarez Willis missed Three Point Jumper.
17:11	Jaylen Adams Defensive Rebound.	2-0	 
17:02	Dion Wright missed Layup.	2-0	 
17:02	 	2-0	Ryan Taylor Block.
17:00	 	2-0	Ohio Defensive Rebound.
16:45	Foul on Youssou Ndoye.	2-0	 
16:37	 	2-2	Antonio Campbell made Layup. Assisted by Javarez Willis.
16:23	Andell Cumberbatch made Layup.	4-2	 
16:08	 	4-5	Javarez Willis made Three Point Jumper. Assisted by Stevie Taylor.
15:55	Youssou Ndoye missed Layup.	4-5	 
15:55	Dion Wright Offensive Rebound.	4-5	 
15:53	Dion Wright missed Layup.	4-5	 
15:53	 	4-5	Antonio Campbell Defensive Rebound.
15:35	 	4-5	Ryan Taylor missed Three Point Jumper.
15:35	 	4-5	Maurice Daly Ndour Offensive Rebound.
15:30	Foul on Dion Wright.	4-5	 
15:30	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:30	 	4-6	Maurice Daly Ndour made Free Throw.
15:30	 	4-7	Maurice Daly Ndour made Free Throw.
15:18	Jaylen Adams made Jumper.	6-7	 
14:58	 	6-7	Antonio Campbell missed Layup.
14:58	Andell Cumberbatch Defensive Rebound.	6-7	 
14:48	Dion Wright missed Layup.	6-7	 
14:48	 	6-7	Antonio Campbell Defensive Rebound.
14:39	 	6-7	Maurice Daly Ndour missed Three Point Jumper.
14:39	Youssou Ndoye Defensive Rebound.	6-7	 
14:32	Jaylen Adams made Layup.	8-7	 
14:32	 	8-7	Foul on Mike Laster.
14:32	Jaylen Adams made Free Throw.	9-7	 
14:10	 	9-7	Stevie Taylor Turnover.
14:09	Marcus Posley Steal.	9-7	 
14:03	Marcus Posley missed Three Point Jumper.	9-7	 
14:03	Dion Wright Offensive Rebound.	9-7	 
13:50	Marcus Posley made Layup.	11-7	 
13:20	 	11-9	Stevie Taylor made Layup.
13:08	 	11-9	Foul on Stevie Taylor.
13:08	Jaylen Adams made Free Throw.	12-9	 
13:08	Jaylen Adams made Free Throw.	13-9	 
13:08	Jaylen Adams missed Free Throw.	13-9	 
13:08	 	13-9	Maurice Daly Ndour Defensive Rebound.
12:52	 	13-9	Antonio Campbell missed Three Point Jumper.
12:52	 	13-9	Khari Harley Offensive Rebound.
12:50	 	13-11	Khari Harley made Layup.
12:25	Marcus Posley missed Layup.	13-11	 
12:25	 	13-11	Antonio Campbell Defensive Rebound.
12:04	 	13-11	Stevie Taylor missed Three Point Jumper.
12:04	 	13-11	Antonio Campbell Offensive Rebound.
12:02	 	13-11	Antonio Campbell missed Layup.
12:02	Marcus Posley Defensive Rebound.	13-11	 
11:55	 	13-11	Foul on Khari Harley.
11:55	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:36	Andell Cumberbatch made Layup.	15-11	 
11:10	 	15-14	Javarez Willis made Three Point Jumper. Assisted by Ryan Taylor.
10:50	Jaylen Adams made Three Point Jumper.	18-14	 
10:43	Foul on Chris Dees.	18-14	 
10:43	 	18-15	Maurice Daly Ndour made Free Throw.
10:43	 	18-15	Maurice Daly Ndour missed Free Throw.
10:43	Youssou Ndoye Defensive Rebound.	18-15	 
10:25	Dion Wright missed Layup.	18-15	 
10:25	 	18-15	Khari Harley Defensive Rebound.
10:10	 	18-17	Javarez Willis made Jumper.
10:03	Denzel Gregg made Dunk.	20-17	 
9:35	 	20-19	Maurice Daly Ndour made Jumper.
9:21	Denzel Gregg missed Three Point Jumper.	20-19	 
9:21	Youssou Ndoye Offensive Rebound.	20-19	 
9:19	Youssou Ndoye made Layup.	22-19	 
9:19	 	22-19	Foul on Wadly Mompremier.
9:19	Youssou Ndoye made Free Throw.	23-19	 
9:19	 	23-19	Javarez Willis missed Three Point Jumper.
9:19	Denzel Gregg Defensive Rebound.	23-19	 
8:40	Iakeem Alston Turnover.	23-19	 
8:35	 	23-19	Antonio Campbell Steal.
8:32	 	23-19	Javarez Willis missed Layup.
8:32	Denzel Gregg Block.	23-19	 
8:32	St. Bonaventure Defensive Rebound.	23-19	 
8:24	Marcus Posley missed Three Point Jumper.	23-19	 
8:24	 	23-19	Ryan Taylor Defensive Rebound.
8:24	Foul on Andell Cumberbatch.	23-19	 
8:24	 	23-20	Ryan Taylor made Free Throw.
8:24	 	23-21	Ryan Taylor made Free Throw.
7:59	 	23-24	Ryan Taylor made Three Point Jumper. Assisted by Javarez Willis.
7:18	Youssou Ndoye missed Layup.	23-24	 
7:18	Andell Cumberbatch Offensive Rebound.	23-24	 
7:17	Andell Cumberbatch made Layup.	25-24	 
6:57	 	25-24	Foul on Mike Laster.
6:57	 	25-24	Mike Laster Turnover.
6:57	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
6:53	Andell Cumberbatch missed Jumper.	25-24	 
6:53	 	25-24	Antonio Campbell Defensive Rebound.
6:50	 	25-26	Antonio Campbell made Jumper. Assisted by Javarez Willis.
6:08	Marcus Posley made Three Point Jumper.	28-26	 
5:49	 	28-26	Treg Setty missed Jumper.
5:49	Dion Wright Block.	28-26	 
5:47	 	28-26	Treg Setty Offensive Rebound.
5:44	 	28-28	Antonio Campbell made Layup.
5:35	Andell Cumberbatch missed Jumper.	28-28	 
5:35	 	28-28	Antonio Campbell Defensive Rebound.
5:02	Foul on Andell Cumberbatch.	28-28	 
4:46	 	28-28	Maurice Daly Ndour missed Jumper.
4:46	 	28-28	Antonio Campbell Offensive Rebound.
4:42	 	28-30	Antonio Campbell made Layup.
4:34	 	28-30	Foul on Antonio Campbell.
4:34	Youssou Ndoye missed Free Throw.	28-30	 
4:34	Youssou Ndoye Offensive Rebound.	28-30	 
4:28	St. Bonaventure  Turnover.	28-30	 
4:12	 	28-30	Stevie Taylor Turnover.
4:01	Jaylen Adams Turnover.	28-30	 
4:00	 	28-30	Stevie Taylor Steal.
3:57	 	28-30	Antonio Campbell Turnover.
3:56	Jaylen Adams Steal.	28-30	 
