time|away|score|home
20:00| |0-0|Jump Ball won by Syracuse
19:55|Jump Ball won by Louisiana Tech|0-0| 
19:52|Raheem Appleby made Layup.|2-0| 
19:42| |2-2|Trevor Cooney made Layup.
19:25|Alex Hamilton missed Jumper.|2-2| 
19:25| |2-2|Rakeem Christmas Block.
19:25| |2-2|Chris McCullough Defensive Rebound.
19:16| |2-4|Rakeem Christmas made Dunk. Assisted by Trevor Cooney.
19:04|Michale Kyser Turnover.|2-4| 
19:04| |2-4|Trevor Cooney Steal.
18:49| |2-4|Rakeem Christmas Turnover.
18:49|Michale Kyser Steal.|2-4| 
18:46| |2-4|Foul on Rakeem Christmas.
18:38|Michale Kyser made Dunk. Assisted by Kenneth Smith.|4-4| 
18:19| |4-4|Kaleb Joseph Turnover.
18:19|Alex Hamilton Steal.|4-4| 
18:19| |4-4|Foul on Kaleb Joseph.
18:07|Erik McCree missed Layup.|4-4| 
18:07| |4-4|Chris McCullough Block.
18:07| |4-4|Michael Gbinije Defensive Rebound.
17:42| |4-6|Rakeem Christmas made Layup.
17:13|Erik McCree Turnover.|4-6| 
17:03| |4-6|Trevor Cooney missed Three Point Jumper.
17:03| |4-6|Chris McCullough Offensive Rebound.
16:51| |4-6|Chris McCullough Turnover.
16:51|Michale Kyser Steal.|4-6| 
16:42|Kenneth Smith missed Three Point Jumper.|4-6| 
16:42|Kenneth Smith Offensive Rebound.|4-6| 
16:30|Raheem Appleby made Jumper.|6-6| 
16:12| |6-6|Rakeem Christmas Turnover.
16:01|Michale Kyser made Dunk. Assisted by Kenneth Smith.|8-6| 
15:52| |8-8|Rakeem Christmas made Dunk. Assisted by Michael Gbinije.
15:52|Foul on Michale Kyser.|8-8| 
15:52| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:51| |8-9|Rakeem Christmas made Free Throw.
15:30|Raheem Appleby made Jumper. Assisted by Alex Hamilton.|10-9| 
15:18| |10-9|Kaleb Joseph Turnover.
15:18|Erik McCree Steal.|10-9| 
15:13|Erik McCree made Dunk.|12-9| 
14:49| |12-9|Michael Gbinije missed Jumper.
14:49| |12-9|Tyler Roberson Offensive Rebound.
