time|away|score|home
19:44| |0-2|Devin Thomas made Layup.
19:44|Foul on Michael Bradley.|0-2| 
19:44| |0-3|Devin Thomas made Free Throw.
19:19|Michael Bradley Turnover.|0-3| 
19:18| |0-3|Mitchell Wilbekin Steal.
18:59| |0-5|Devin Thomas made Layup.
18:25|Nnamdi Enechionyia made Jumper.|2-5| 
18:14| |2-7|Cornelius Hudson made Layup.
17:50|Christen Cunningham made Layup.|4-7| 
17:40| |4-9|Darius Leonard made Layup. Assisted by Mitchell Wilbekin.
17:24|Nnamdi Enechionyia Turnover.|4-9| 
17:23| |4-9|Mitchell Wilbekin Steal.
17:18| |4-11|Codi Miller-McIntyre made Layup.
17:01| |4-11|Foul on Cornelius Hudson.
17:01|Nnamdi Enechionyia made Free Throw.|5-11| 
17:01|Nnamdi Enechionyia made Free Throw.|6-11| 
16:47| |6-11|Cornelius Hudson missed Three Point Jumper.
16:47| |6-11|Devin Thomas Offensive Rebound.
16:36|Foul on Nnamdi Enechionyia.|6-11| 
16:20| |6-14|Codi Miller-McIntyre made Three Point Jumper. Assisted by Devin Thomas.
16:04|Nnamdi Enechionyia made Three Point Jumper. Assisted by Christen Cunningham.|9-14| 
15:52| |9-14|Aaron Rountree III missed Layup.
15:52|Alex Peters Block.|9-14| 
15:50|Alex Peters Defensive Rebound.|9-14| 
15:43| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:32|Nnamdi Enechionyia made Three Point Jumper. Assisted by Christen Cunningham.|12-14| 
15:22|Wake Forest  Timeout|Wake Forest  Timeout|Wake Forest  Timeout
15:15| |12-16|Devin Thomas made Layup. Assisted by Codi Miller-McIntyre.
14:44|Tyler Hood made Three Point Jumper. Assisted by Christen Cunningham.|15-16| 
14:31| |15-18|Codi Miller-McIntyre made Jumper.
14:21|Tyler Hood made Jumper.|17-18| 
14:08| |17-18|Codi Miller-McIntyre Turnover.
14:07|Alex Peters Steal.|17-18| 
14:03|Christen Cunningham missed Layup.|17-18| 
14:03| |17-18|Codi Miller-McIntyre Block.
14:01| |17-18|Devin Thomas Defensive Rebound.
13:51| |17-21|Cornelius Hudson made Three Point Jumper. Assisted by Codi Miller-McIntyre.
13:36|Tyler Hood missed Three Point Jumper.|17-21| 
13:36| |17-21|Mitchell Wilbekin Defensive Rebound.
13:18| |17-21|Cornelius Hudson missed Three Point Jumper.
13:18| |17-21|Cornelius Hudson Offensive Rebound.
13:14| |17-23|Cornelius Hudson made Layup.
12:59| |17-23|Foul on Devin Thomas.
12:59|Darius Jones-Gibson missed Free Throw.|17-23| 
12:59|Samford Deadball Team Rebound.|17-23| 
12:59|Darius Jones-Gibson made Free Throw.|18-23| 
12:53|Foul on Alex Peters.|18-23| 
12:53| |18-24|Mitchell Wilbekin made Free Throw.
12:53| |18-25|Mitchell Wilbekin made Free Throw.
12:30|Evan Taylor made Layup.|20-25| 
12:16| |20-25|Foul on Codi Miller-McIntyre.
12:16| |20-25|Codi Miller-McIntyre Turnover.
11:58|Jamal Shabazz missed Three Point Jumper.|20-25| 
11:58| |20-25|Konstantinos Mitoglou Defensive Rebound.
11:55|Foul on Alex Peters.|20-25| 
11:55| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:45| |20-25|Codi Miller-McIntyre missed Layup.
11:45| |20-25|Aaron Rountree III Offensive Rebound.
11:43| |20-25|Aaron Rountree III missed Layup.
11:43| |20-25|Wake Forest Offensive Rebound.
11:28| |20-25|Aaron Rountree III Turnover.
11:27|Evan Taylor Steal.|20-25| 
11:23| |20-25|Foul on Madison Jones.
11:23|Darius Jones-Gibson made Free Throw.|21-25| 
11:23|Darius Jones-Gibson missed Free Throw.|21-25| 
11:23| |21-25|Aaron Rountree III Defensive Rebound.
11:07|Foul on Tyler Hood.|21-25| 
11:07| |21-25|Madison Jones missed Free Throw.
11:07| |21-25|Wake Forest Deadball Team Rebound.
11:07| |21-26|Madison Jones made Free Throw.
10:48|Jamal Shabazz made Jumper. Assisted by Darius Jones-Gibson.|23-26| 
10:22|Foul on Jamal Shabazz.|23-26| 
10:22| |23-27|Greg McClinton made Free Throw.
10:22| |23-28|Greg McClinton made Free Throw.
9:59|Marcus Johnson made Layup.|25-28| 
9:44| |25-30|Devin Thomas made Layup.
9:25|Tyler Hood missed Three Point Jumper.|25-30| 
9:25| |25-30|Konstantinos Mitoglou Defensive Rebound.
9:14| |25-30|Devin Thomas Turnover.
9:13|Marcus Johnson Steal.|25-30| 
9:10|Marcus Johnson Turnover.|25-30| 
9:03| |25-30|Madison Jones missed Layup.
9:03| |25-30|Devin Thomas Offensive Rebound.
9:00|Foul on Marcus Johnson.|25-30| 
9:00| |25-31|Devin Thomas made Free Throw.
9:00| |25-32|Devin Thomas made Free Throw.
8:45|Nnamdi Enechionyia made Layup.|27-32| 
8:28| |27-32|Devin Thomas missed Layup.
8:28|Brandon Hayman Block.|27-32| 
8:27|Nnamdi Enechionyia Defensive Rebound.|27-32| 
8:21|Christen Cunningham missed Layup.|27-32| 
8:21| |27-32|Konstantinos Mitoglou Block.
8:21|Samford Offensive Rebound.|27-32| 
8:06|Tyler Hood missed Three Point Jumper.|27-32| 
8:06|Evan Taylor Offensive Rebound.|27-32| 
8:01|Christen Cunningham made Three Point Jumper. Assisted by Evan Taylor.|30-32| 
7:40| |30-34|Madison Jones made Layup. Assisted by Devin Thomas.
7:26|Brandon Hayman missed Layup.|30-34| 
7:26|Tyler Hood Offensive Rebound.|30-34| 
7:24|Tyler Hood made Layup.|32-34| 
7:16|Foul on Brandon Hayman.|32-34| 
7:16| Official TV Timeout| Official TV Timeout| Official TV Timeout
7:16| |32-34|Madison Jones missed Free Throw.
7:16| |32-34|Greg McClinton Offensive Rebound.
7:14| |32-34|Greg McClinton missed Layup.
7:14| |32-34|Greg McClinton Offensive Rebound.
7:11| |32-34|Greg McClinton missed Layup.
7:11| |32-34|Wake Forest Offensive Rebound.
