time|away|score|home
19:35| |0-0|Chris Jones Turnover.
19:14|Freddie Jackson missed Three Point Jumper.|0-0| 
19:14| |0-0|Montrezl Harrell Defensive Rebound.
19:06| |0-0|Terry Rozier missed Jumper.
19:06|Craig Ponder Defensive Rebound.|0-0| 
18:58|Craig Ponder missed Layup.|0-0| 
18:58| |0-0|Montrezl Harrell Block.
18:57| |0-0|Chris Jones Defensive Rebound.
18:51| |0-0|Terry Rozier missed Three Point Jumper.
18:51| |0-0|Chris Jones Offensive Rebound.
18:50|Foul on Addison Spruill.|0-0| 
18:44| |0-0|Chris Jones missed Three Point Jumper.
18:44|Addison Spruill Defensive Rebound.|0-0| 
18:09|Addison Spruill made Jumper.|2-0| 
17:44|Foul on Chuck Ogbodo.|2-0| 
17:30| |2-0|Wayne Blackshear missed Jumper.
17:30|Cedrick Williams Defensive Rebound.|2-0| 
17:29| |2-0|Foul on Montrezl Harrell.
17:29|Cedrick Williams Turnover.|2-0| 
17:22| |2-0|Montrezl Harrell missed Three Point Jumper.
17:22|Addison Spruill Defensive Rebound.|2-0| 
17:12|Freddie Jackson missed Three Point Jumper.|2-0| 
17:12|Chuck Ogbodo Offensive Rebound.|2-0| 
17:08|Chuck Ogbodo made Dunk.|4-0| 
17:08|Louisville  Timeout|Louisville  Timeout|Louisville  Timeout
16:50| |4-0|Terry Rozier missed Jumper.
16:50| |4-0|Wayne Blackshear Offensive Rebound.
16:46| |4-2|Wayne Blackshear made Layup.
16:21|Freddie Jackson made Jumper. Assisted by Addison Spruill.|6-2| 
16:16|Foul on Craig Ponder.|6-2| 
15:53| |6-2|Wayne Blackshear missed Layup.
15:53| |6-2|Montrezl Harrell Offensive Rebound.
15:50| |6-2|Montrezl Harrell missed Jumper.
15:50| |6-2|Wayne Blackshear Offensive Rebound.
15:45| |6-2|Chris Jones missed Three Point Jumper.
15:45|Addison Spruill Defensive Rebound.|6-2| 
15:38|Addison Spruill missed Layup.|6-2| 
15:38| |6-2|Mangok Mathiang Defensive Rebound.
15:32| |6-4|Terry Rozier made Dunk.
15:18|Freddie Jackson missed Three Point Jumper.|6-4| 
15:18|Cedrick Williams Offensive Rebound.|6-4| 
15:13|Cedrick Williams made Layup.|8-4| 
14:56| |8-6|Wayne Blackshear made Layup. Assisted by Montrezl Harrell.
14:48|Freddie Jackson Turnover.|8-6| 
14:47| |8-6|Terry Rozier Steal.
14:46|Foul on Freddie Jackson.|8-6| 
14:46| Official TV Timeout| Official TV Timeout| Official TV Timeout
14:26| |8-9|Wayne Blackshear made Three Point Jumper. Assisted by Chris Jones.
14:03|Foul on Chuck Ogbodo.|8-9| 
14:03|Chuck Ogbodo Turnover.|8-9| 
13:33| |8-9|Montrezl Harrell missed Layup.
13:33|Freddie Jackson Defensive Rebound.|8-9| 
13:26|Jordan Talley missed Jumper.|8-9| 
13:26|Cedrick Williams Offensive Rebound.|8-9| 
13:24|Cedrick Williams made Dunk.|10-9| 
13:06| |10-9|Wayne Blackshear missed Three Point Jumper.
13:06| |10-9|Wayne Blackshear Offensive Rebound.
13:02| |10-11|Wayne Blackshear made Dunk.
12:31| |10-11|Foul on Wayne Blackshear.
12:31|Malik Pugh missed Free Throw.|10-11| 
12:31|UNC Wilmington Deadball Team Rebound.|10-11| 
12:31|Malik Pugh made Free Throw.|11-11| 
12:21| |11-11|Chinanu Onuaku missed Jumper.
12:21|Freddie Jackson Defensive Rebound.|11-11| 
12:11|Jordan Talley missed Jumper.|11-11| 
12:11| |11-11|Wayne Blackshear Defensive Rebound.
12:01| |11-11|Wayne Blackshear missed Three Point Jumper.
12:01| |11-11|Chinanu Onuaku Offensive Rebound.
11:57| |11-13|Chinanu Onuaku made Two Point Tip Shot.
11:41|Malik Pugh Turnover.|11-13| 
11:41| |11-13|Terry Rozier Steal.
11:41| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:26| |11-13|Foul on Terry Rozier.
11:26| |11-13|Terry Rozier Turnover.
11:01|Craig Ponder made Layup.|13-13| 
10:40| |13-15|Montrezl Harrell made Layup.
10:19|Jordan Talley missed Jumper.|13-15| 
10:19| |13-15|Chinanu Onuaku Block.
10:17| |13-15|Montrezl Harrell Defensive Rebound.
