time|away|score|home
19:35| |0-0|Aaron Brown Turnover.
19:06|Yosef Yacob missed Layup.|0-0| 
19:06| |0-0|Dennis Clifford Defensive Rebound.
19:01| |0-0|Patrick Heckmann Turnover.
18:27|Willie Rodriguez missed Jumper.|0-0| 
18:27| |0-0|Dennis Clifford Defensive Rebound.
18:19| |0-2|Olivier Hanlan made Jumper.
18:02|Romello Walker made Jumper. Assisted by Justin McFadden.|2-2| 
17:42| |2-5|Dimitri Batten made Three Point Jumper. Assisted by Olivier Hanlan.
17:21|Dusan Perovic missed Layup.|2-5| 
17:21| |2-5|Patrick Heckmann Defensive Rebound.
17:16| |2-7|Aaron Brown made Layup. Assisted by Patrick Heckmann.
16:59|Justin McFadden made Layup.|4-7| 
16:38| |4-7|Dimitri Batten missed Three Point Jumper.
16:38| |4-7|Olivier Hanlan Offensive Rebound.
16:34|Foul on Willie Rodriguez.|4-7| 
16:33| |4-7|Patrick Heckmann missed Layup.
16:33|Justin McFadden Defensive Rebound.|4-7| 
16:27|Yosef Yacob missed Layup.|4-7| 
16:27| |4-7|Patrick Heckmann Defensive Rebound.
16:17|Foul on Dusan Perovic.|4-7| 
16:17| |4-8|Aaron Brown made Free Throw.
16:17| |4-8|Aaron Brown missed Free Throw.
16:17|Willie Rodriguez Defensive Rebound.|4-8| 
15:52|Dusan Perovic made Three Point Jumper. Assisted by Willie Rodriguez.|7-8| 
15:30|Foul on Willie Rodriguez.|7-8| 
15:30| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:30| |7-9|Dennis Clifford made Free Throw.
15:30| |7-9|Dennis Clifford missed Free Throw.
15:30|Nick Madray Defensive Rebound.|7-9| 
15:16|Foul on Nick Madray.|7-9| 
15:16|Nick Madray Turnover.|7-9| 
14:59| |7-12|Aaron Brown made Three Point Jumper. Assisted by Eddie Odio.
14:47|Yosef Yacob Turnover.|7-12| 
14:45| |7-12|Dimitri Batten Steal.
14:43| |7-14|Dimitri Batten made Layup.
14:29|Romello Walker missed Three Point Jumper.|7-14| 
14:29| |7-14|Boston College Defensive Rebound.
14:02| |7-14|Olivier Hanlan missed Jumper.
14:02|Marlon Beck II Defensive Rebound.|7-14| 
13:42|Dusan Perovic missed Three Point Jumper.|7-14| 
13:42| |7-14|Eddie Odio Defensive Rebound.
13:32| |7-14|Garland Owens Turnover.
13:30|Karon Waller Steal.|7-14| 
13:30| |7-14|Foul on Eddie Odio.
13:14| |7-14|Foul on Eddie Odio.
13:13|Marlon Beck II Turnover.|7-14| 
13:12| |7-14|Lonnie Jackson Steal.
13:10| |7-16|Aaron Brown made Layup. Assisted by Lonnie Jackson.
12:52| |7-16|Foul on Aaron Brown.
12:33|Bobby Ahearn missed Jumper.|7-16| 
12:33| |7-16|Patrick Heckmann Defensive Rebound.
12:26| |7-18|Garland Owens made Dunk. Assisted by Aaron Brown.
12:15| |7-18|Foul on Lonnie Jackson.
11:53|Justin McFadden made Layup. Assisted by Bobby Ahearn.|9-18| 
11:32| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:32| |9-18|Will Magarity Turnover.
11:20|Nick Madray missed Jumper.|9-18| 
11:20| |9-18|Olivier Hanlan Defensive Rebound.
10:58| |9-18|Olivier Hanlan missed Jumper.
10:58|Nick Madray Defensive Rebound.|9-18| 
10:45|Yosef Yacob made Jumper.|11-18| 
10:27|Foul on Justin McFadden.|11-18| 
10:27| |11-18|Dennis Clifford missed Free Throw.
10:27| |11-18|Boston College Deadball Team Rebound.
10:27| |11-19|Dennis Clifford made Free Throw.
10:18|Marlon Beck II Turnover.|11-19| 
9:56| |11-19|Patrick Heckmann Turnover.
9:45|Foul on Bobby Ahearn.|11-19| 
9:45|Bobby Ahearn Turnover.|11-19| 
9:28| |11-19|Dimitri Batten Turnover.
9:27|Bobby Ahearn Steal.|11-19| 
9:05|Yosef Yacob missed Three Point Jumper.|11-19| 
9:05|Justin McFadden Offensive Rebound.|11-19| 
8:54|Nick Madray Turnover.|11-19| 
8:45|Foul on Bobby Ahearn.|11-19| 
8:45| |11-20|Dennis Clifford made Free Throw.
8:45| |11-21|Dennis Clifford made Free Throw.
8:31|Nick Madray Turnover.|11-21| 
8:30| |11-21|Dennis Clifford Steal.
8:25| |11-21|Aaron Brown missed Three Point Jumper.
8:25|Yosef Yacob Defensive Rebound.|11-21| 
8:16|Yosef Yacob missed Layup.|11-21| 
8:16|Justin McFadden Offensive Rebound.|11-21| 
8:13|Justin McFadden missed Layup.|11-21| 
8:13| |11-21|Dennis Clifford Block.
8:12|Justin McFadden Offensive Rebound.|11-21| 
8:10|Justin McFadden missed Layup.|11-21| 
8:10| |11-21|Patrick Heckmann Defensive Rebound.
8:04| |11-21|Dimitri Batten missed Jumper.
8:04|Dusan Perovic Defensive Rebound.|11-21| 
7:56|Yosef Yacob missed Three Point Jumper.|11-21| 
7:56| |11-21|Lonnie Jackson Defensive Rebound.
7:38| |11-21|Aaron Brown missed Three Point Jumper.
