time	away	score	home
19:36	Craig Ponder made Three Point Jumper. Assisted by Freddie Jackson.	3-0	 
19:11	 	3-0	Carlos Morris missed Jumper.
19:05	Addison Spruill Defensive Rebound.	3-0	 
19:04	Craig Ponder Turnover.	3-0	 
18:54	 	3-0	Carlos Morris missed Jumper.
18:52	Craig Ponder Defensive Rebound.	3-0	 
18:44	Craig Ponder made Layup.	5-0	 
18:19	 	5-2	Maurice Walker made Jumper. Assisted by Andre Hollins.
18:03	Freddie Jackson missed Jumper.	5-2	 
18:00	 	5-2	Andre Hollins Defensive Rebound.
17:55	 	5-4	Carlos Morris made Jumper. Assisted by DeAndre Mathieu.
17:24	Chuck Ogbodo made Layup. Assisted by Cedrick Williams.	7-4	 
17:02	 	7-6	Andre Hollins made Jumper. Assisted by DeAndre Mathieu.
16:30	Craig Ponder Turnover.	7-6	 
16:30	 	7-6	DeAndre Mathieu Steal.
16:23	 	7-6	DeAndre Mathieu missed Jumper.
16:20	Addison Spruill Defensive Rebound.	7-6	 
15:53	Addison Spruill made Jumper.	9-6	 
15:45	 	9-6	Carlos Morris missed Three Point Jumper.
15:41	Craig Ponder Defensive Rebound.	9-6	 
15:36	Addison Spruill Turnover.	9-6	 
15:36	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:16	 	9-8	Maurice Walker made Jumper. Assisted by Carlos Morris.
15:16	Foul on Chuck Ogbodo.	9-8	 
15:16	 	9-9	Maurice Walker made Free Throw.
14:54	Addison Spruill Turnover.	9-9	 
14:54	 	9-9	DeAndre Mathieu Steal.
14:40	 	9-9	DeAndre Mathieu missed Jumper.
14:39	Addison Spruill Defensive Rebound.	9-9	 
14:35	Cedrick Williams made Jumper.	11-9	 
14:31	 	11-10	Maurice Walker missed Free Throw.
14:31	Foul on C.J. Gettys.	11-9	 
14:31	 	11-10	Maurice Walker made Free Throw.
14:31	Addison Spruill Defensive Rebound.	11-10	 
14:13	Cedrick Williams missed Three Point Jumper.	11-10	 
14:09	 	11-10	Nate Mason Defensive Rebound.
14:04	 	11-10	Nate Mason missed Jumper.
14:00	C.J. Gettys Defensive Rebound.	11-10	 
13:34	Addison Spruill Turnover.	11-10	 
13:34	 	11-10	Nate Mason Steal.
13:31	 	11-12	DeAndre Mathieu made Jumper. Assisted by Maurice Walker.
13:31	UNC Wilmington  Timeout	UNC Wilmington  Timeout	UNC Wilmington  Timeout
13:28	UNC Wilmington  Timeout	UNC Wilmington  Timeout	UNC Wilmington  Timeout
13:08	Jordan Talley Turnover.	11-12	 
13:08	 	11-12	Andre Hollins Steal.
12:59	 	11-12	Andre Hollins missed Jumper.
12:55	C.J. Gettys Defensive Rebound.	11-12	 
12:47	C.J. Gettys made Jumper. Assisted by Jordan Talley.	13-12	 
12:39	 	13-14	DeAndre Mathieu made Jumper.
12:25	Addison Spruill made Three Point Jumper. Assisted by Jordan Talley.	16-14	 
12:19	Foul on Jordan Talley.	16-14	 
12:07	 	16-14	Elliott Eliason missed Jumper.
12:07	C.J. Gettys Block.	16-14	 
12:06	 	16-14	Minnesota Offensive Rebound.
12:03	 	16-14	Nate Mason missed Jumper.
12:00	C.J. Gettys Defensive Rebound.	16-14	 
11:54	Craig Ponder Turnover.	16-14	 
11:54	 	16-14	DeAndre Mathieu Steal.
11:54	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:42	Foul on Craig Ponder.	16-14	 
11:27	 	16-14	Carlos Morris missed Three Point Jumper.
11:24	UNC Wilmington Defensive Rebound.	16-14	 
10:52	Addison Spruill Turnover.	16-14	 
10:52	 	16-14	Bakary Konate Steal.
10:35	 	16-14	Bakary Konate Turnover.
10:29	 	16-14	Foul on Andre Hollins.
10:17	Freddie Jackson made Three Point Jumper. Assisted by Craig Ponder.	19-14	 
9:54	 	19-17	Andre Hollins made Three Point Jumper. Assisted by Elliott Eliason.
9:47	Craig Ponder missed Three Point Jumper.	19-17	 
9:44	C.J. Gettys Offensive Rebound.	19-17	 
9:37	Freddie Jackson made Three Point Jumper. Assisted by Jordan Talley.	22-17	 
9:36	Minnesota  Timeout	Minnesota  Timeout	Minnesota  Timeout
9:28	 	22-19	Nate Mason made Jumper.
9:18	Craig Ponder made Jumper.	24-19	 
9:07	Foul on C.J. Gettys.	24-19	 
9:07	 	24-20	Maurice Walker made Free Throw.
9:07	 	24-20	Maurice Walker missed Free Throw.
9:05	Freddie Jackson Defensive Rebound.	24-20	 
8:38	Freddie Jackson missed Three Point Jumper.	24-20	 
8:35	Chuck Ogbodo Offensive Rebound.	24-20	 
8:32	Malik Pugh made Three Point Jumper. Assisted by Freddie Jackson.	27-20	 
8:18	 	27-20	Carlos Morris missed Jumper.
8:18	Chuck Ogbodo Block.	27-20	 
8:13	Malik Pugh Defensive Rebound.	27-20	 
8:12	Malik Pugh missed Jumper.	27-20	 
8:08	Chuck Ogbodo Offensive Rebound.	27-20	 
8:06	Chuck Ogbodo made Jumper.	29-20	 
7:53	 	29-23	Charles Buggs made Three Point Jumper. Assisted by Andre Hollins.
7:43	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:27	Cedrick Williams made Jumper. Assisted by Jordan Talley.	31-23	 
7:12	 	31-23	Andre Hollins missed Jumper.
7:07	 	31-23	Maurice Walker Offensive Rebound.
7:06	 	31-23	Maurice Walker missed Jumper.
7:02	 	31-23	Maurice Walker Offensive Rebound.
7:01	 	31-25	Maurice Walker made Jumper.
6:46	Cedrick Williams missed Three Point Jumper.	31-25	 
6:42	 	31-25	Andre Hollins Defensive Rebound.
6:39	 	31-27	Maurice Walker made Dunk. Assisted by Charles Buggs.
6:13	Malik Pugh missed Three Point Jumper.	31-27	 
6:10	 	31-27	Charles Buggs Defensive Rebound.
6:07	 	31-29	Carlos Morris made Jumper. Assisted by DeAndre Mathieu.
6:06	Foul on Jordan Talley.	31-29	 
6:06	 	31-30	Carlos Morris made Free Throw.
6:03	 	31-30	Foul on Charles Buggs.
5:45	Addison Spruill missed Jumper.	31-30	 
5:42	 	31-30	Maurice Walker Defensive Rebound.
5:34	 	31-30	Maurice Walker missed Jumper.
5:31	Addison Spruill Defensive Rebound.	31-30	 
5:29	Addison Spruill Turnover.	31-30	 
5:29	 	31-30	Maurice Walker Steal.
5:29	 	31-32	Carlos Morris made Jumper. Assisted by Maurice Walker.
5:29	Foul on Cedrick Williams.	31-32	 
5:29	 	31-33	Carlos Morris made Free Throw.
5:00	Malik Pugh Turnover.	31-33	 
5:00	 	31-33	DeAndre Mathieu Steal.
4:53	 	31-35	DeAndre Mathieu made Layup.
4:13	Craig Ponder Turnover.	31-35	 
4:13	 	31-35	Nate Mason Steal.
4:13	Foul on Craig Ponder.	31-35	 
4:13	 	31-35	Nate Mason missed Free Throw.
4:13	Freddie Jackson Defensive Rebound.	31-35	 
4:10	Freddie Jackson Turnover.	31-35	 
4:06	 	31-38	DeAndre Mathieu made Three Point Jumper. Assisted by Nate Mason.
3:49	Craig Ponder Turnover.	31-38	 
3:49	 	31-38	Nate Mason Steal.
3:45	 	31-40	Carlos Morris made Layup. Assisted by Charles Buggs.
3:44	UNC Wilmington  Timeout	UNC Wilmington  Timeout	UNC Wilmington  Timeout
3:40	 	31-40	Foul on Charles Buggs.
3:40	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:19	Malik Pugh Turnover.	31-40	 
3:13	Foul on Jordan Talley.	31-40	 
3:13	 	31-41	Carlos Morris made Free Throw.
3:13	 	31-42	Carlos Morris made Free Throw.
3:12	 	31-42	Foul on Carlos Morris.
2:44	Freddie Jackson missed Three Point Jumper.	31-42	 
2:40	Craig Ponder Offensive Rebound.	31-42	 
2:39	Craig Ponder missed Layup.	31-42	 
2:38	Cedrick Williams Offensive Rebound.	31-42	 
2:38	 	31-42	Foul on Andre Hollins.
2:22	Chuck Ogbodo made Jumper. Assisted by Freddie Jackson.	33-42	 
2:15	 	33-42	Nate Mason missed Jumper.
2:15	Freddie Jackson Block.	33-42	 
2:14	 	33-42	Maurice Walker Offensive Rebound.
2:14	Foul on Cedrick Williams.	33-42	 
2:14	 	33-43	Maurice Walker made Free Throw.
2:14	 	33-44	Maurice Walker made Free Throw.
1:57	Craig Ponder Turnover.	33-44	 
1:57	 	33-44	Nate Mason Steal.
1:50	 	33-47	Charles Buggs made Three Point Jumper. Assisted by Nate Mason.
1:33	Malik Pugh missed Jumper.	33-47	 
1:28	Freddie Jackson Offensive Rebound.	33-47	 
1:27	Freddie Jackson missed Three Point Jumper.	33-47	 
1:27	 	33-47	Elliott Eliason Block.
1:27	Freddie Jackson Offensive Rebound.	33-47	 
1:27	 	33-47	Foul on DeAndre Mathieu.
1:16	Malik Pugh made Layup. Assisted by Craig Ponder.	35-47	 
1:05	 	35-50	Charles Buggs made Three Point Jumper. Assisted by DeAndre Mathieu.
0:51	Freddie Jackson missed Jumper.	35-50	 
0:51	 	35-50	Elliott Eliason Block.
0:45	 	35-50	Charles Buggs Defensive Rebound.
0:43	 	35-50	Nate Mason missed Three Point Jumper.
0:40	 	35-50	Carlos Morris Offensive Rebound.
0:39	 	35-52	Carlos Morris made Layup.
0:35	Foul on UNC Wilmington.	35-52	 
0:35	 	35-53	DeAndre Mathieu made Free Throw.
0:35	 	35-54	DeAndre Mathieu made Free Throw.
0:09	Freddie Jackson Turnover.	35-54	 
0:04	 	35-54	Carlos Morris Turnover.
0:04	Craig Ponder Steal.	35-54	 
0:01	Malik Pugh made Three Point Jumper. Assisted by Craig Ponder.	38-54	 
0:00	End of 1st half	End of 1st half	End of 1st half
19:53	 	38-54	Andre Hollins missed Three Point Jumper.
19:49	C.J. Gettys Defensive Rebound.	38-54	 
19:33	 	38-54	Foul on Joey King.
19:22	Freddie Jackson missed Jumper.	38-54	 
19:19	C.J. Gettys Offensive Rebound.	38-54	 
19:18	C.J. Gettys missed Jumper.	38-54	 
19:16	C.J. Gettys Offensive Rebound.	38-54	 
19:15	C.J. Gettys missed Jumper.	38-54	 
19:12	C.J. Gettys Offensive Rebound.	38-54	 
18:57	Cedrick Williams missed Jumper.	38-54	 
18:53	 	38-54	Maurice Walker Defensive Rebound.
18:44	 	38-54	Joey King Turnover.
18:44	Freddie Jackson Steal.	38-54	 
18:37	Freddie Jackson made Jumper.	40-54	 
18:28	Foul on Freddie Jackson.	40-54	 
18:12	 	40-56	Charles Buggs made Dunk. Assisted by Maurice Walker.
17:47	 	40-56	Foul on Charles Buggs.
17:47	UNC Wilmington Deadball Team Rebound.	40-56	 
17:47	C.J. Gettys missed Free Throw.	40-56	 
17:47	C.J. Gettys made Free Throw.	41-56	 
17:26	 	41-58	Maurice Walker made Dunk. Assisted by Andre Hollins.
17:13	Freddie Jackson made Layup. Assisted by Malik Pugh.	43-58	 
16:54	 	43-61	Carlos Morris made Three Point Jumper. Assisted by DeAndre Mathieu.
16:40	Malik Pugh Turnover.	43-61	 
16:40	 	43-61	Maurice Walker Steal.
16:35	 	43-61	Maurice Walker Turnover.
16:35	Jordan Talley Steal.	43-61	 
16:09	Freddie Jackson made Three Point Jumper. Assisted by Malik Pugh.	46-61	 
15:56	 	46-63	Maurice Walker made Jumper. Assisted by DeAndre Mathieu.
15:36	C.J. Gettys missed Jumper.	46-63	 
15:31	 	46-63	Maurice Walker Defensive Rebound.
15:29	 	46-63	Carlos Morris missed Three Point Jumper.
15:26	Cedrick Williams Defensive Rebound.	46-63	 
15:23	Freddie Jackson made Jumper.	48-63	 
15:23	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:23	 	48-63	Foul on DeAndre Mathieu.
15:23	Freddie Jackson made Free Throw.	49-63	 
15:16	Foul on Chuck Ogbodo.	49-63	 
15:16	 	49-64	Carlos Morris made Free Throw.
15:16	 	49-65	Carlos Morris made Free Throw.
14:57	Jordan Talley Turnover.	49-65	 
14:46	 	49-67	Andre Hollins made Jumper.
14:16	Freddie Jackson missed Three Point Jumper.	49-67	 
14:13	 	49-67	Minnesota Defensive Rebound.
14:09	 	49-69	Carlos Morris made Layup.
14:09	Foul on Craig Ponder.	49-69	 
14:09	 	49-70	Carlos Morris made Free Throw.
13:56	Chuck Ogbodo made Layup. Assisted by Freddie Jackson.	51-70	 
13:48	 	51-70	Nate Mason missed Jumper.
13:42	Cedrick Williams Defensive Rebound.	51-70	 
13:37	Craig Ponder made Three Point Jumper. Assisted by Addison Spruill.	54-70	 
13:23	 	54-72	Elliott Eliason made Layup. Assisted by Andre Hollins.
13:08	 	54-72	Foul on Andre Hollins.
12:53	Addison Spruill made Jumper.	56-72	 
12:34	 	56-74	Andre Hollins made Jumper.
12:14	 	56-74	Foul on Elliott Eliason.
12:14	Craig Ponder made Free Throw.	57-74	 
12:14	Craig Ponder made Free Throw.	58-74	 
12:03	 	58-77	Kendal Shell made Three Point Jumper. Assisted by DeAndre Mathieu.
11:34	Cedrick Williams missed Jumper.	58-77	 
11:31	 	58-77	Kendal Shell Defensive Rebound.
11:12	 	58-80	Nate Mason made Three Point Jumper. Assisted by DeAndre Mathieu.
10:45	Addison Spruill made Three Point Jumper. Assisted by Jordan Talley.	61-80	 
10:37	 	61-82	Nate Mason made Jumper. Assisted by DeAndre Mathieu.
10:37	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:37	Foul on Addison Spruill.	61-82	 
10:37	 	61-83	Nate Mason made Free Throw.
10:13	Addison Spruill missed Jumper.	61-83	 
10:09	 	61-83	Elliott Eliason Defensive Rebound.
10:04	 	61-83	Nate Mason missed Jumper.
10:04	C.J. Gettys Block.	61-83	 
10:00	Malik Pugh Defensive Rebound.	61-83	 
9:59	Malik Pugh made Layup.	63-83	 
9:59	 	63-83	Foul on Kendal Shell.
9:59	 	63-83	Kendal Shell Turnover.
9:59	Malik Pugh missed Free Throw.	63-83	 
9:59	 	63-83	Elliott Eliason Defensive Rebound.
9:53	 	63-83	DeAndre Mathieu missed Jumper.
9:49	Cedrick Williams Defensive Rebound.	63-83	 
9:48	Addison Spruill missed Three Point Jumper.	63-83	 
9:47	C.J. Gettys Offensive Rebound.	63-83	 
9:47	 	63-83	Foul on Andre Hollins.
9:44	C.J. Gettys made Free Throw.	65-83	 
9:44	C.J. Gettys made Free Throw.	64-83	 
9:34	Foul on C.J. Gettys.	65-83	 
9:34	 	65-84	Joey King made Free Throw.
9:34	 	65-85	Joey King made Free Throw.
9:18	Freddie Jackson missed Jumper.	65-85	 
9:18	 	65-85	Joey King Block.
9:14	 	65-85	DeAndre Mathieu Defensive Rebound.
9:12	 	65-87	Joey King made Layup. Assisted by DeAndre Mathieu.
8:49	Dylan Sherwood missed Three Point Jumper.	65-87	 
8:45	 	65-87	Nate Mason Defensive Rebound.
8:43	 	65-87	Joey King missed Jumper.
8:43	Addison Spruill Block.	65-87	 
8:38	Dylan Sherwood Defensive Rebound.	65-87	 
8:34	Freddie Jackson made Layup.	67-87	 
8:24	 	67-87	Carlos Morris missed Jumper.
8:24	C.J. Gettys Block.	67-87	 
8:24	 	67-87	Minnesota Offensive Rebound.
8:11	 	67-89	DeAndre Mathieu made Jumper.
7:44	Freddie Jackson missed Three Point Jumper.	67-89	 
7:39	 	67-89	DeAndre Mathieu Defensive Rebound.
7:38	 	67-91	Charles Buggs made Layup. Assisted by DeAndre Mathieu.
7:36	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:21	Dylan Sherwood missed Jumper.	67-91	 
7:18	Dylan Sherwood Offensive Rebound.	67-91	 
7:17	Dylan Sherwood missed Jumper.	67-91	 
7:15	Freddie Jackson Offensive Rebound.	67-91	 
7:10	Addison Spruill missed Jumper.	67-91	 
7:06	 	67-91	Carlos Morris Defensive Rebound.
6:47	 	67-93	Carlos Morris made Jumper.
6:24	 	67-93	Foul on Charles Buggs.
6:24	C.J. Gettys made Free Throw.	68-93	 
6:24	C.J. Gettys made Free Throw.	69-93	 
6:05	 	69-95	Nate Mason made Jumper.
5:42	C.J. Gettys made Layup. Assisted by Jordan Talley.	71-95	 
5:23	 	71-95	Bakary Konate missed Jumper.
5:20	 	71-95	Joey King Offensive Rebound.
5:19	 	71-97	Joey King made Layup.
5:07	Jordan Talley missed Jumper.	71-97	 
5:03	 	71-97	Bakary Konate Defensive Rebound.
4:50	 	71-97	Joey King missed Jumper.
4:46	Freddie Jackson Defensive Rebound.	71-97	 
4:39	Freddie Jackson missed Jumper.	71-97	 
4:39	 	71-97	Bakary Konate Block.
4:35	Cedrick Williams Offensive Rebound.	71-97	 
4:34	Cedrick Williams made Jumper.	73-97	 
4:29	 	73-97	Charles Buggs missed Jumper.
4:29	Addison Spruill Block.	73-97	 
4:29	 	73-97	Minnesota Offensive Rebound.
4:11	 	73-97	Kendal Shell missed Three Point Jumper.
4:05	Addison Spruill Defensive Rebound.	73-97	 
4:02	Addison Spruill missed Three Point Jumper.	73-97	 
3:58	 	73-97	Joey King Turnover.
3:58	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:56	 	73-97	Bakary Konate Defensive Rebound.
3:38	Cedrick Williams missed Three Point Jumper.	73-97	 
3:34	Cedrick Williams Offensive Rebound.	73-97	 
3:14	Addison Spruill missed Jumper.	73-97	 
3:10	Cedrick Williams Offensive Rebound.	73-97	 
3:08	Cedrick Williams made Layup.	75-97	 
2:57	 	75-97	Nate Mason Turnover.
2:57	Freddie Jackson Steal.	75-97	 
2:53	Addison Spruill made Layup. Assisted by Freddie Jackson.	77-97	 
2:33	 	77-97	Mike Lukashewich Turnover.
2:33	Addison Spruill Steal.	77-97	 
2:31	Foul on Freddie Jackson.	77-97	 
2:31	Freddie Jackson Turnover.	77-97	 
2:06	 	77-100	Joey King made Three Point Jumper. Assisted by Kendal Shell.
1:45	Cedrick Williams missed Jumper.	77-100	 
1:39	Cedrick Williams Offensive Rebound.	77-100	 
1:35	 	77-100	Foul on Bakary Konate.
1:35	Kevin Hickson made Free Throw.	78-100	 
1:35	Kevin Hickson made Free Throw.	79-100	 
1:35	Foul on Kevin Hickson.	79-100	 
1:35	 	79-101	Nate Mason made Free Throw.
1:19	 	79-104	Nate Mason made Three Point Jumper.
0:59	Freddie Jackson made Three Point Jumper. Assisted by Jordan Talley.	82-104	 
0:39	 	82-106	Nate Mason made Jumper.
0:27	Cedrick Williams Turnover.	82-106	 
0:27	 	82-106	Nate Mason Steal.
0:25	 	82-108	Nate Mason made Layup.
0:14	Jordan Talley missed Three Point Jumper.	82-108	 
0:10	 	82-108	Kendal Shell Defensive Rebound.
0:00	End of Game	End of Game	End of Game
